시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기일자,거래유형,중개사소재지
서울특별시 강북구 미아동,1353,1353,0000,에스케이북한산시티,84.92,202306,10,"        69,000",19,2004,솔샘로 174,, ,중개거래,서울 강북구
서울특별시 강북구 미아동,1353,1353,0000,에스케이북한산시티,59.98,202306,13,"        52,500",6,2004,솔샘로 174,, ,중개거래,서울 강북구
서울특별시 강북구 미아동,1353,1353,0000,에스케이북한산시티,84.86,202306,17,"        64,000",22,2004,솔샘로 174,, ,중개거래,서울 강북구
서울특별시 강북구 미아동,1353,1353,0000,에스케이북한산시티,84.71,202306,22,"        64,500",8,2004,솔샘로 174,, ,중개거래,"서울 강북구, 서울 성북구"
서울특별시 강북구 미아동,1353,1353,0000,에스케이북한산시티,59.98,202306,24,"        56,000",21,2004,솔샘로 174,, ,중개거래,서울 강북구
서울특별시 강북구 미아동,1353,1353,0000,에스케이북한산시티,59.98,202306,30,"        52,500",9,2004,솔샘로 174,, ,중개거래,서울 강북구
서울특별시 강북구 미아동,1353,1353,0000,에스케이북한산시티,59.98,202306,30,"        59,500",16,2004,솔샘로 174,, ,중개거래,서울 강북구
서울특별시 강북구 미아동,1372,1372,0000,포르투나,51.45,202306,27,"        43,750",4,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,55.49,202306,27,"        45,350",4,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,17.18,202306,27,"        15,950",6,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,17.18,202306,27,"        15,950",6,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,17.18,202306,27,"        15,950",6,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,17.18,202306,27,"        15,950",6,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,17.18,202306,27,"        15,950",6,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,17.18,202306,27,"        15,950",6,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,47.41,202306,27,"        40,300",5,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,55.49,202306,27,"        45,350",5,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,42.71,202306,27,"        36,750",5,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,350",4,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,44.5,202306,27,"        37,400",6,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,55.49,202306,27,"        45,850",6,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,50.08,202306,27,"        43,500",4,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,50.56,202306,27,"        43,900",4,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,50.56,202306,27,"        43,900",4,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,49.55,202306,27,"        41,200",4,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,49.55,202306,27,"        41,200",4,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,350",5,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,350",5,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,350",5,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,350",5,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,51.45,202306,27,"        43,750",5,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,350",5,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,350",5,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,44.81,202306,27,"        38,100",4,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,350",4,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,350",4,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,49.55,202306,27,"        41,700",6,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,49.55,202306,27,"        41,700",6,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,50.56,202306,27,"        43,450",2,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,50.56,202306,27,"        43,450",2,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,49.55,202306,27,"        40,250",2,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,49.55,202306,27,"        40,250",2,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,44.81,202306,27,"        37,500",2,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,150",3,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,150",3,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,150",3,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,150",3,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,150",3,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,55.49,202306,27,"        43,550",1,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,50.08,202306,27,"        42,350",1,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,50.56,202306,27,"        42,750",1,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,50.56,202306,27,"        42,750",1,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,49.55,202306,27,"        39,600",1,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,150",2,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,50.08,202306,27,"        43,050",3,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,50.56,202306,27,"        43,450",3,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,50.56,202306,27,"        43,450",3,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,51.45,202306,27,"        43,250",3,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,55.49,202306,27,"        44,900",3,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,49.55,202306,27,"        39,600",1,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,150",2,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,150",2,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,150",2,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,51.45,202306,27,"        43,250",2,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,55.49,202306,27,"        44,350",2,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,47.41,202306,27,"        40,300",5,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,49.55,202306,27,"        41,200",5,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,49.55,202306,27,"        41,200",5,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,44.81,202306,27,"        38,100",5,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,44.81,202306,27,"        38,500",6,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,150",3,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,150",2,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,150",2,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,50.08,202306,27,"        43,050",2,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,49.55,202306,27,"        40,750",3,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,350",4,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,350",4,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,23.34,202306,27,"        21,350",4,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,49.55,202306,27,"        40,750",3,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,1372,1372,0000,포르투나,44.81,202306,27,"        37,700",3,2022,인수봉로20나길 30,,20230725,직거래,-
서울특별시 강북구 미아동,160-3,0160,0003,푸르지오시티,18.6479,202306,29,"        14,100",16,2014,도봉로 290,, ,중개거래,서울 강북구
서울특별시 강북구 번동,133-1,0133,0001,번동한양아파트,84.67,202306,17,"        50,000",2,1992,한천로109길 69,, ,중개거래,서울 강북구
서울특별시 강북구 번동,411,0411,0000,수유역두산위브2,84.9909,202306,24,"        74,200",9,2009,덕릉로41길 15,, ,중개거래,서울 강북구
서울특별시 강북구 번동,658,0658,0000,한진,84.97,202306,3,"        55,000",6,2000,월계로37길 65,, ,중개거래,서울 강북구
서울특별시 강북구 수유동,45-93,0045,0093,대성월드빌,30.8,202306,5,"        12,000",3,2002,도봉로81길 24-1,20230622, ,중개거래,서울 노원구
서울특별시 강북구 수유동,648,0648,0000,수유벽산2차,84.22,202306,1,"        65,000",6,1994,삼각산로 143-1,,20230620,중개거래,서울 강북구
서울특별시 강북구 수유동,560-24,0560,0024,오페라하우스,149.18,202306,5,"        46,500",5,1998,인수봉로77길 28,, ,중개거래,서울 강북구
서울특별시 강북구 수유동,282-11,0282,0011,파크(가),65.99,202306,9,"        25,000",5,2003,삼양로131길 11-5,,20230720,중개거래,서울 강북구
서울특별시 강서구 가양동,1497,1497,0000,가양1차보람더하임,66.37,202306,9,"        76,500",3,2006,양천로53길 66,, ,중개거래,서울 강서구
서울특별시 강서구 가양동,1461,1461,0000,가양2단지(성지),39.6,202306,14,"        40,000",13,1992,허준로 47,,20230714,중개거래,서울 강서구
서울특별시 강서구 가양동,1461,1461,0000,가양2단지(성지),34.44,202306,14,"        48,600",15,1992,허준로 47,, ,중개거래,"서울 강서구, 서울 양천구"
서울특별시 강서구 가양동,1461,1461,0000,가양2단지(성지),39.6,202306,15,"        56,200",5,1992,허준로 47,, ,중개거래,서울 강서구
서울특별시 강서구 가양동,1461,1461,0000,가양2단지(성지),39.6,202306,21,"        56,000",9,1992,허준로 47,, ,중개거래,서울 강서구
서울특별시 강서구 가양동,1461,1461,0000,가양2단지(성지),49.56,202306,30,"        48,000",7,1992,허준로 47,,20230726,직거래,-
서울특별시 강서구 가양동,1485,1485,0000,가양6단지,58.65,202306,11,"        74,000",15,1992,허준로 175,,20230725,중개거래,서울 강서구
서울특별시 강서구 가양동,1485,1485,0000,가양6단지,58.65,202306,17,"        79,000",8,1992,허준로 175,, ,중개거래,서울 강서구
서울특별시 강서구 가양동,1485,1485,0000,가양6단지,58.65,202306,21,"        73,000",2,1992,허준로 175,, ,중개거래,서울 강서구
서울특별시 강서구 가양동,1485,1485,0000,가양6단지,58.65,202306,28,"        79,000",5,1992,허준로 175,, ,중개거래,서울 강서구
서울특별시 강서구 가양동,448-1,0448,0001,가양강나루현대,59.76,202306,27,"        66,000",3,1999,양천로 507,,20230714,직거래,-
서울특별시 강서구 가양동,448-1,0448,0001,가양강나루현대,59.76,202306,29,"        77,000",11,1999,양천로 507,,20230801,중개거래,서울 강서구
서울특별시 강서구 가양동,1490,1490,0000,가양도시개발9-2단지,34.44,202306,24,"        46,500",9,1993,허준로 234,, ,중개거래,서울 강서구
서울특별시 강서구 가양동,14-3,0014,0003,가양우성,84.85,202306,12,"        83,000",4,1990,양천로 489,, ,중개거래,서울 강서구
서울특별시 강서구 가양동,1475,1475,0000,강변,39.6,202306,1,"        55,500",11,1992,허준로 139,,20230706,중개거래,서울 강서구
서울특별시 강서구 가양동,1475,1475,0000,강변,34.44,202306,10,"        49,700",14,1992,허준로 139,, ,중개거래,서울 강서구
서울특별시 강서구 가양동,1475,1475,0000,강변,39.6,202306,16,"        53,000",4,1992,허준로 139,, ,중개거래,서울 강서구
서울특별시 강서구 가양동,1475,1475,0000,강변,39.6,202306,23,"        58,000",13,1992,허준로 139,, ,중개거래,서울 강서구
서울특별시 강서구 가양동,1475,1475,0000,강변,34.44,202306,26,"        48,000",11,1992,허준로 139,,20230728,중개거래,서울 강서구
서울특별시 강서구 가양동,1475,1475,0000,강변,39.6,202306,29,"        55,800",8,1992,허준로 139,,20230728,중개거래,서울 강서구
서울특별시 강서구 가양동,235-4,0235,0004,마곡보타닉,59.83,202306,1,"        55,000",4,2019,양천로47나길 43,, ,중개거래,서울 강서구
서울특별시 강서구 가양동,235-4,0235,0004,마곡보타닉,59.14,202306,23,"        58,500",3,2019,양천로47나길 43,, ,중개거래,서울 강서구
서울특별시 강서구 내발산동,717-20,0717,0020,강성레스빌,59.098,202306,12,"        48,500",3,2005,강서로45라길 52,, ,중개거래,서울 강서구
서울특별시 강서구 내발산동,741,0741,0000,마곡수명산파크2단지,84.82,202306,22,"        97,000",14,2007,강서로47길 158,, ,중개거래,서울 강서구
서울특별시 강서구 내발산동,753,0753,0000,마곡수명산파크4단지,59.84,202306,12,"        75,500",9,2008,수명로1길 16,, ,중개거래,"서울 강남구, 서울 강서구"
서울특별시 강서구 내발산동,753,0753,0000,마곡수명산파크4단지,84.96,202306,15,"        93,500",4,2008,수명로1길 16,, ,중개거래,서울 강서구
서울특별시 강서구 내발산동,753,0753,0000,마곡수명산파크4단지,59.84,202306,15,"        77,200",6,2008,수명로1길 16,, ,중개거래,서울 강서구
서울특별시 강서구 내발산동,753,0753,0000,마곡수명산파크4단지,59.84,202306,20,"        72,700",3,2008,수명로1길 16,, ,중개거래,서울 강서구
서울특별시 강서구 내발산동,753,0753,0000,마곡수명산파크4단지,59.84,202306,21,"        78,000",14,2008,수명로1길 16,, ,중개거래,서울 강서구
서울특별시 강서구 내발산동,753,0753,0000,마곡수명산파크4단지,84.76,202306,28,"        93,000",8,2008,수명로1길 16,, ,중개거래,서울 강서구
서울특별시 강서구 내발산동,749,0749,0000,마곡수명산파크5단지,59.76,202306,11,"        75,000",5,2008,수명로2길 105,, ,중개거래,서울 강서구
서울특별시 강서구 내발산동,749,0749,0000,마곡수명산파크5단지,59.76,202306,15,"        74,000",3,2008,수명로2길 105,,20230711,직거래,-
서울특별시 강서구 내발산동,749,0749,0000,마곡수명산파크5단지,59.84,202306,17,"        76,000",2,2008,수명로2길 105,, ,중개거래,서울 강서구
서울특별시 강서구 내발산동,756,0756,0000,마곡수명산파크7단지,84.68,202306,15,"        78,500",7,2008,수명로2가길 22,, ,중개거래,서울 강서구
서울특별시 강서구 내발산동,688-4,0688,0004,수명산태송팰리채,77.14,202306,15,"        53,800",3,2008,강서로47마길 15,, ,중개거래,서울 강서구
서울특별시 강서구 내발산동,721-3,0721,0003,수산오성,84.94,202306,16,"        68,000",3,2002,강서로45나길 15,, ,중개거래,서울 강서구
서울특별시 강서구 내발산동,764,0764,0000,우장산한울에이치밸리움,51.464,202306,15,"        70,000",11,2023,공항대로42길 13,,20230713,직거래,-
서울특별시 강서구 내발산동,657,0657,0000,우장산힐스테이트,59.98,202306,6,"        92,800",13,2005,강서로 348,, ,중개거래,서울 강서구
서울특별시 강서구 내발산동,657,0657,0000,우장산힐스테이트,59.98,202306,7,"        92,500",4,2005,강서로 348,, ,중개거래,서울 강서구
서울특별시 강서구 내발산동,657,0657,0000,우장산힐스테이트,84.98,202306,16,"       112,000",1,2005,강서로 348,,20230720,중개거래,서울 강서구
서울특별시 강서구 내발산동,657,0657,0000,우장산힐스테이트,59.98,202306,20,"        99,500",6,2005,강서로 348,, ,중개거래,서울 강서구
서울특별시 강서구 내발산동,657,0657,0000,우장산힐스테이트,84.98,202306,30,"       124,000",5,2005,강서로 348,, ,중개거래,서울 강서구
서울특별시 강서구 내발산동,685,0685,0000,태승훼미리2,84.83,202306,15,"        65,000",11,2004,공항대로36가길 66,, ,중개거래,서울 강서구
서울특별시 강서구 내발산동,696-21,0696,0021,한울앤하우스,84.64,202306,4,"        60,000",4,2003,강서로47다길 28,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,726,0726,0000,가양역두산위브,59.98,202306,10,"        85,000",19,2022,공항대로45길 15,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,691-1,0691,0001,동성,101.88,202306,10,"        90,000",12,1995,강서로68길 108,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,707,0707,0000,"등촌7,8단지주공아파트",41.85,202306,10,"        52,500",8,1994,공항대로43길 104,,20230807,중개거래,서울 강서구
서울특별시 강서구 등촌동,707,0707,0000,"등촌7,8단지주공아파트",41.85,202306,15,"        49,800",4,1994,공항대로43길 104,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,707,0707,0000,"등촌7,8단지주공아파트",41.85,202306,22,"        55,000",8,1994,공항대로43길 104,,20230724,직거래,-
서울특별시 강서구 등촌동,707,0707,0000,"등촌7,8단지주공아파트",41.85,202306,30,"        51,500",4,1994,공항대로43길 104,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,715,0715,0000,등촌동아이파크,134.8836,202306,12,"       115,000",17,2004,등촌로 163,,20230710,중개거래,서울 강서구
서울특별시 강서구 등촌동,715,0715,0000,등촌동아이파크,84.9958,202306,15,"        86,500",2,2004,등촌로 163,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,628-15,0628,0015,등촌라인(조합),59.91,202306,2,"        65,000",7,1997,화곡로68길 33,,20230714,중개거래,서울 강서구
서울특별시 강서구 등촌동,628-15,0628,0015,등촌라인(조합),93.81,202306,9,"        84,500",12,1997,화곡로68길 33,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,632-4,0632,0004,삼성한사랑1,59.73,202306,6,"        61,000",15,1997,양천로66길 6,,20230725,중개거래,서울 강서구
서울특별시 강서구 등촌동,638,0638,0000,서광등촌마을아파트,84.93,202306,3,"        83,500",7,1999,공항대로45길 68-6,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,638,0638,0000,서광등촌마을아파트,59.67,202306,15,"        61,000",1,1999,공항대로45길 68-6,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,711,0711,0000,월드메르디앙,59.79,202306,15,"        69,000",7,2002,양천로 420,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,702,0702,0000,주공10,58.14,202306,12,"        71,900",7,1995,화곡로63가길 71,20230808, ,중개거래,"서울 강남구, 서울 강서구, 서울 송파구"
서울특별시 강서구 등촌동,702,0702,0000,주공10,37.67,202306,22,"        54,800",13,1995,화곡로63가길 71,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,702,0702,0000,주공10,58.14,202306,24,"        71,900",7,1995,화곡로63가길 71,, ,중개거래,"서울 강남구, 서울 강서구, 서울 송파구"
서울특별시 강서구 등촌동,688,0688,0000,주공3,58.14,202306,5,"        74,000",11,1995,강서로56나길 37,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,688,0688,0000,주공3,58.14,202306,14,"        48,860",13,1995,강서로56나길 37,20230615, ,직거래,-
서울특별시 강서구 등촌동,688,0688,0000,주공3,58.14,202306,19,"        69,500",3,1995,강서로56나길 37,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,688,0688,0000,주공3,58.14,202306,23,"        49,700",13,1995,강서로56나길 37,,20230623,직거래,-
서울특별시 강서구 등촌동,688,0688,0000,주공3,58.14,202306,24,"        66,000",1,1995,강서로56나길 37,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,688,0688,0000,주공3,37.67,202306,24,"        56,400",6,1995,강서로56나길 37,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,695,0695,0000,주공5,58.14,202306,2,"        70,500",4,1995,공항대로39길 74,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,695,0695,0000,주공5,58.14,202306,15,"        73,000",8,1995,공항대로39길 74,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,695,0695,0000,주공5,58.14,202306,23,"        69,600",3,1995,공항대로39길 74,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,701,0701,0000,"진로,미주아파트",84.96,202306,7,"        84,000",9,1994,공항대로 351-21,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,701,0701,0000,"진로,미주아파트",84.96,202306,19,"        78,500",11,1994,공항대로 351-21,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,712,0712,0000,코오롱오투빌2,59.95,202306,10,"        60,800",9,2002,양천로62길 41,, ,중개거래,서울 강서구
서울특별시 강서구 등촌동,632-2,0632,0002,태영,59.97,202306,3,"        63,500",10,1998,양천로 590,, ,중개거래,서울 강서구
서울특별시 강서구 마곡동,748,0748,0000,마곡13단지힐스테이트마스터,59.9825,202306,9,"       106,000",7,2017,마곡중앙1로 71,, ,중개거래,서울 강서구
서울특별시 강서구 마곡동,748,0748,0000,마곡13단지힐스테이트마스터,59.9825,202306,13,"       100,000",5,2017,마곡중앙1로 71,, ,중개거래,서울 강서구
서울특별시 강서구 마곡동,748,0748,0000,마곡13단지힐스테이트마스터,84.9805,202306,16,"       123,000",2,2017,마곡중앙1로 71,, ,중개거래,서울 강서구
서울특별시 강서구 마곡동,748,0748,0000,마곡13단지힐스테이트마스터,84.9805,202306,16,"       132,000",14,2017,마곡중앙1로 71,, ,중개거래,서울 강서구
서울특별시 강서구 마곡동,743-4,0743,0004,마곡엠밸리7단지,114.69,202306,7,"       163,000",2,2014,마곡서로 133,,20230607,중개거래,서울 강서구
서울특별시 강서구 마곡동,743-4,0743,0004,마곡엠밸리7단지,114.91,202306,29,"       193,000",13,2014,마곡서로 133,, ,중개거래,"서울 강서구, 서울 양천구"
서울특별시 강서구 마곡동,744,0744,0000,마곡엠밸리9단지,59.89,202306,15,"       101,000",5,2021,공항대로 103,,20230804,중개거래,서울 강서구
서울특별시 강서구 마곡동,744,0744,0000,마곡엠밸리9단지,84.85,202306,21,"       133,500",12,2021,공항대로 103,, ,중개거래,서울 강서구
서울특별시 강서구 마곡동,751,0751,0000,마곡엠벨리(15단지),114.86,202306,8,"       149,000",4,2014,마곡중앙로 36,, ,중개거래,서울 강서구
서울특별시 강서구 마곡동,429,0429,0000,벽산,59.98,202306,13,"        61,500",7,1999,양천로47길 118,, ,중개거래,서울 강서구
서울특별시 강서구 마곡동,429,0429,0000,벽산,84.97,202306,13,"        75,000",11,1999,양천로47길 118,, ,중개거래,서울 강서구
서울특별시 강서구 마곡동,429,0429,0000,벽산,59.98,202306,15,"        68,000",17,1999,양천로47길 118,, ,중개거래,서울 강서구
서울특별시 강서구 마곡동,429,0429,0000,벽산,59.98,202306,30,"        58,500",1,1999,양천로47길 118,, ,중개거래,"경기 부천시, 서울 강서구"
서울특별시 강서구 마곡동,429,0429,0000,벽산,59.98,202306,30,"        58,500",1,1999,양천로47길 118,20230728, ,중개거래,"경기 부천시, 서울 강서구"
서울특별시 강서구 방화동,819,0819,0000,개화,133.98,202306,7,"        86,000",10,1994,금낭화로 167,,20230704,직거래,-
서울특별시 강서구 방화동,819,0819,0000,개화,133.98,202306,27,"        89,000",13,1994,금낭화로 167,, ,중개거래,"경기 김포시, 서울 강서구"
서울특별시 강서구 방화동,874,0874,0000,대림e-편한세상,111.07,202306,2,"        89,800",14,2003,양천로6길 57,, ,중개거래,서울 강서구
서울특별시 강서구 방화동,872,0872,0000,대망드림힐,84.5338,202306,12,"        68,000",10,2003,양천로24길 54-9,, ,중개거래,서울 강서구
서울특별시 강서구 방화동,817,0817,0000,동성,84.95,202306,6,"        78,000",10,1993,금낭화로23길 8,, ,중개거래,서울 강서구
서울특별시 강서구 방화동,817,0817,0000,동성,64.65,202306,14,"        63,000",8,1993,금낭화로23길 8,, ,중개거래,서울 강서구
서울특별시 강서구 방화동,817,0817,0000,동성,64.65,202306,16,"        62,500",10,1993,금낭화로23길 8,,20230707,중개거래,서울 강서구
서울특별시 강서구 방화동,817,0817,0000,동성,76.8,202306,16,"        75,000",10,1993,금낭화로23길 8,, ,중개거래,서울 강서구
서울특별시 강서구 방화동,817,0817,0000,동성,84.95,202306,24,"        78,000",11,1993,금낭화로23길 8,, ,중개거래,"서울 강서구, 서울 영등포구"
서울특별시 강서구 방화동,888,0888,0000,마곡경남아너스빌,59.91,202306,3,"        71,000",4,2007,방화대로34길 62,, ,중개거래,서울 강서구
서울특별시 강서구 방화동,860,0860,0000,마곡서광(치현마을),59.67,202306,26,"        59,900",12,1998,양천로27길 129,, ,중개거래,"경기 부천시, 서울 강서구"
서울특별시 강서구 방화동,876,0876,0000,마곡우림필유아파트,84.528,202306,8,"        79,000",1,2003,양천로28길 29,, ,중개거래,"서울 강서구, 인천 연수구"
서울특별시 강서구 방화동,907,0907,0000,마곡우촌아파트,22.3,202306,24,"        35,500",11,2022,금낭화로 36-5,, ,직거래,-
