,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
15,더불어민주당,서울특별시,동대문구제2선거구,오중석,공인노무사,39,19780723,경희대학교 법학부 졸업,(현)안규백 국회의원 동대문(갑) 지역위원회 사무국장,69.94
16,더불어민주당,서울특별시,동대문구제3선거구,김인호,서울특별시의회의원,51,19670524,고려대학교 법무대학원 지방자치법학과 졸업(법학석사),(전)서울특별시의회 부의장,68.28
17,더불어민주당,서울특별시,동대문구제4선거구,김수규,태화전기대표,59,19590505,경희사이버대학교공공서비스경영학과 졸업,(전)동대문구의회의장,61.94
18,더불어민주당,서울특별시,중랑구제1선거구,이영실,정당인,51,19670520,덕성여자대학교 의상학과 졸업,"(전)6,7대 중랑구 구의원",62.99
19,더불어민주당,서울특별시,중랑구제2선거구,김태수,정당인,60,19570907,상지대학교 행정학과 졸업,(현)서울시의회의원,63.48
20,더불어민주당,서울특별시,중랑구제3선거구,강대호,정당인,60,19580408,한양대학교 행정대학원 부동산학 석사(부동산 법제),(전)중랑구의회 의장,62.58
21,더불어민주당,서울특별시,중랑구제4선거구,전석기,서일대학교 건축공학과 겸임교수,62,19551212,서울시립 대학교 도시과학대학원 도시계획학 석사,(전)중랑구 부구청장,65.1
22,더불어민주당,서울특별시,성북구제1선거구,김춘례,정당인,65,19520713,미기재,(현)더불어민주당 서울시당 대변인,62.83
23,더불어민주당,서울특별시,성북구제2선거구,최정순,정당인,63,19550326,국민대학교 대학원 졸업(정치외교학과 비교정치전공 정치학박사),(현) 5.18 민주유공자,53.33
24,더불어민주당,서울특별시,성북구제3선거구,강동길,다원법무사사무소 대표법무사,53,19640821,성균관대학교 법과대학 법학과 졸업,(현)국회의원 기동민 정책특별보좌관,65.21
25,더불어민주당,서울특별시,성북구제4선거구,이경선,민주연구원 객원연구위원,40,19780130,경희대학교 NGO대학원 시민사회전공 석사수료,(현)더불어민주당 부대변인,58.45
26,더불어민주당,서울특별시,강북구제1선거구,김동식,정당인,58,19591225,나주대학(현 고구려대학교) 사회복지과 졸업,(전)강북구의회의장,58.38
27,더불어민주당,서울특별시,강북구제2선거구,이상훈,정당인,48,19690926,경희대학교 사학과 졸업,(현)서울특별시 정책자문특별보좌관,61.85
28,더불어민주당,서울특별시,강북구제3선거구,최선,더불어민주당 강북을 지역위원회 사무국장,44,19740128,서경대학교 일어학과 졸업,"(전)5대, 6대 강북구의회 의원",68.74
29,더불어민주당,서울특별시,강북구제4선거구,안광석,임대업,66,19520407,학점인정등에관한법률의규정에의한 건국대학교 미래지식교육원 사회복지학전공 재학중,(전)강북구의회 의장,65.56
30,더불어민주당,서울특별시,도봉구제1선거구,김용석,서울시의회의원,47,19700729,서울시립대학교 도시과학대학원 졸업(도시행정학 석사),(전) 도봉구의회 의장,71.02
31,더불어민주당,서울특별시,도봉구제2선거구,김광수,서울시의회의원,61,19570226,국민대학교 경영학부 중퇴(2007.03~2007.06),(전) 제17대 김근태 국회의원 사무국장,70.33
32,더불어민주당,서울특별시,도봉구제3선거구,김창원,서울시의회의원,49,19680622,삼육대학교 일반대학원 졸업 (사회복지학 석사),(전) 문재인대통령 후보 서울시당 대변인,62.16
33,더불어민주당,서울특별시,도봉구제4선거구,송아량,정당인,39,19780615,한성대학교 대학원 행정학과 박사과정 1학기 재학중,(현) 더불어민주당 전국청년위원회 부위원장,58.7
34,더불어민주당,서울특별시,노원구제1선거구,오한아,정당인,40,19780215,성균관대학교 교육대학원 교육행정전공 석사 수료,(전)제7대 노원구의회 의원,60.91
35,더불어민주당,서울특별시,노원구제2선거구,이은주,정당인,46,19720425,광운대학교 경영대학원 경영학과 창업컨설팅전공 재학,(전)제7대 노원구의회의원,63.79
36,더불어민주당,서울특별시,노원구제3선거구,봉양순,정당인,56,19611123,성인경상전문대학(현.호남대학교)행정과 졸업,(전)노원구의회 보건복지위원장,72.71
37,더불어민주당,서울특별시,노원구제4선거구,김생환,서울시의원,60,19571115,한성대학교 대학원 졸업(행정학박사),(현)서울시의회 교육위원장,73.58
38,더불어민주당,서울특별시,노원구제5선거구,채유미,주부,48,19700303,서울대학교 농업생명과학대학 농가정학과 졸업,(전)마들주민회 마들여성학교 자원교사,52.64
39,더불어민주당,서울특별시,노원구제6선거구,송재혁,교육복지재단 '교육과 미래' 상임이사,57,19600811,한국외국어대학교 철학과 졸업,(전)노무현정부 지속가능위 대통령자문위원,62.15
40,더불어민주당,서울특별시,은평구제1선거구,성흠제,정당인,53,19650311,연세대학교 공학대학원 도시계획전공석사과정 졸업(공학석사),(전)제7대 은평구의회 후반기 의장,62.51
41,더불어민주당,서울특별시,은평구제2선거구,이병도,교육인,45,19730110,홍익대학교 문과대학 국어국문학과 졸업,(현)더불어민주당 은평갑 아카데미위원장,64.98
42,더불어민주당,서울특별시,은평구제3선거구,권순선,정당인,54,19630813,서울대학교 지리교육과 졸업,(전)국공립 중등학교 교사,63.95
43,더불어민주당,서울특별시,은평구제4선거구,이현찬,서울특별시의회의원,57,19610530,한양대학교 공공정책대학원 행정학석사,(현)서울특별시의회의원,63.6
44,더불어민주당,서울특별시,서대문구제1선거구,신원철,정당인,54,19640203,동국대학교 대학원 행정학과 1학기 휴학중(박사과정),(현)서경대학교 도시공학과 겸임교수,67.02
45,더불어민주당,서울특별시,서대문구제2선거구,김호진,정당인,50,19670726,연세대학교 행정대학원 석사과정 제3학기 재학중,(현)더불어민주당 중앙당 부대변인,61.82
46,더불어민주당,서울특별시,서대문구제3선거구,이승미,올댓HRD컨설팅 대표,43,19750512,경희대학교 언론정보대학원 졸업(언론학석사),(현)더불어민주당 서대문을지역을지키는민생실천위원회 위원장,54.23
47,더불어민주당,서울특별시,서대문구제4선거구,조상호,서울시의회의원,46,19720315,서울시립대학교 세무전문대학원 졸업(세무학 석사),(현)서울특별시의회 기획경제위원장,67.1
48,더불어민주당,서울특별시,마포구제1선거구,김상훈,서울특별시의회의원,51,19670522,전북대학교 대학원졸업(수의학 박사),(전)국립한경대학교 겸임교수,59.96
49,더불어민주당,서울특별시,마포구제2선거구,이세열,마포구(갑)지역위원회 정책실장,60,19571101,한국방송통신대학교 법학과2년 제적(1989.3 ~ 1994.9),(전)마포구청 비서실장,68.08
50,더불어민주당,서울특별시,마포구제3선거구,정진술,더불어민주당 정책위 부의장,43,19750314,서울대학교 대학원 정치학과 졸업(정치학석사),(전) 정청래 국회의원 보좌관,65.35
51,더불어민주당,서울특별시,마포구제4선거구,김기덕,서일유치원 설립자,63,19541226,중앙대학교 교육대학원 졸업(교육학석사),"(전)5,8대 서울시의회의원",73.36
52,더불어민주당,서울특별시,양천구제1선거구,신정호,중소기업 대표,48,19700406,동국대학교 경영학부 졸업(경영학전공),(전) 목동행복주택 비상대책위원장,60.52
53,더불어민주당,서울특별시,양천구제2선거구,문영민,서울시의회의원,67,19501226,한양대학교 지방자치대학원(지방자치학석사)졸업,(현)서울시의회 의원,56.02
54,더불어민주당,서울특별시,양천구제3선거구,우형찬,서울시의원,50,19680225,한국외국어대학교 서양어대학 프랑스어과 졸업,(전) 경기방송PD,60.97
55,더불어민주당,서울특별시,양천구제4선거구,김희걸,정치인,51,19660929,원광대학교 법학과 졸업,(전)제4대 양천구의원,62.4
56,더불어민주당,서울특별시,강서구제1선거구,박상구,정당인,55,19630429,경기대학교 정치전문대학원 졸업(정치학석사),(전) 서울시 강서구의회 제6대 후반기 의장,69.07
57,더불어민주당,서울특별시,강서구제2선거구,문장길,(주)동아큐비클 대표이사,55,19630426,국민대학교 국사학과 졸업,(전) 19대 대통령선거 문재인후보 조직특보,59.21
58,더불어민주당,서울특별시,강서구제3선거구,경만선,카고솔루션서비스(주) 대표이사,48,19700520,광주대학교 물류유통경영학과 졸업,(현)더불어민주당 서울시당 교육특별위원장,65.42
59,더불어민주당,서울특별시,강서구제4선거구,김용연,건축사사무소 비사벌 대표이사(건축사),57,19600929,연세대학교 산업대학원(현 공학대학원) 졸업(공학석사),(전) 제19대 대선 문재인후보 국토교통특보,65.03
60,더불어민주당,서울특별시,강서구제5선거구,이광성,강서상사 대표이사,59,19581216,명지대학교 아동학과 졸업,(전) 강서구청장 비서실장,71.52
61,더불어민주당,서울특별시,강서구제6선거구,장상기,정당인,55,19630504,그리스도대학교 사회복지대학원 졸업(사회복지학 석사),"(전) 강서구의회운영위원장(제5대, 6대, 7대)",64.91
62,더불어민주당,서울특별시,구로구제1선거구,장인홍,정당인,51,19661126,서강대학교 경영학과 졸업,(현)서울시의회의원,77.36
63,더불어민주당,서울특별시,구로구제2선거구,이호대,정당인,48,19700206,숭실대학교 대학원 정치외교학과 박사과정 수료,(전) 이성 구로구청장 비서실장,72.55
64,더불어민주당,서울특별시,구로구제3선거구,황규복,정당인,56,19620224,명지대학교 이과대학 수학과 졸업,"(전)구로구의회4,5,6대 3선의원(6대 후반기 의장)",60.22
65,더불어민주당,서울특별시,구로구제4선거구,김인제,서울특별시의회의원,44,19740115,성균관대학교 국정전문대학원 행정학과졸업(행정학 석사),(현)서울시의회 더불어민주당 원내대표,63.28
66,더불어민주당,서울특별시,금천구제1선거구,채인묵,정당인,56,19611106,고려대학교 정책대학원 도시및지방행정학과(석사과정) 수료,(전)제6대 금천구의원,72.32
67,더불어민주당,서울특별시,금천구제2선거구,최기찬,정당인,60,19580310,동국대학교 경영대학원 경영학과 졸업(경영학석사),(전)금천구 시설관리공단 이사회 의장,69.48
68,더불어민주당,서울특별시,영등포구제1선거구,최웅식,정당인,55,19620710,한국외국어대학교 정치행정언론대학원 졸업(행정학석사),(전)제9대 서울특별시의회 전반기 운영위원장,63.57
69,더불어민주당,서울특별시,영등포구제2선거구,김정태,서울특별시의회의원,55,19630118,중앙대학교 대학원 사학과 졸업(문학석사),(현)서울특별시의회의원,66.26
70,더불어민주당,서울특별시,영등포구제3선거구,정재웅,정당인,50,19680428,서울대학교 대학원 공학박사(도시공학),(전)현대엔지니어링(주) 건축사업 팀장,54.35
71,더불어민주당,서울특별시,영등포구제4선거구,양민규,정당인,42,19750819,성균관대학교 정치외교학과 졸업,(현)서울특별시 정책자문특별보좌관,67.31
72,더불어민주당,서울특별시,동작구제1선거구,김정환,자영업,57,19600628,광운대학교 전자계산학과 졸업,(현)더불어민주당 동작갑 지방자치분과위원회 위원장,59.68
73,더불어민주당,서울특별시,동작구제2선거구,김경우,약사,47,19701231,성균관대학교 임상약학대학원 보건사회약학과 재학(석사학위과정 제1학기),(현)동작구약사회 회장,62.81
74,더불어민주당,서울특별시,동작구제3선거구,박기열,서울시의회의원,56,19610812,중앙대학교 행정대학원 행정학과 졸업(행정학석사),(현)더불어민주당 동작을 지역위원회 사무국장,69.61
75,더불어민주당,서울특별시,동작구제4선거구,유용,정당인,56,19610823,중앙대학교 법학박사,(현)서울시의원,59.9
76,더불어민주당,서울특별시,관악구제1선거구,송도호,정당인,58,19600210,숭실사이버대학교 사회복지학과 졸업,(전)관악구의회 재선의원,74.14
77,더불어민주당,서울특별시,관악구제2선거구,서윤기,서울시의회의원,47,19700929,아주대학교 일반대학원 교육학과 (박사과정) 재학,(전)대통령자문 국가균형발전위원회 자문위원,66.93
78,더불어민주당,서울특별시,관악구제3선거구,임만균,공인노무사,39,19780715,한남대학교 사회과학대학 도시ㆍ지역계획전공 졸업,(현)더불어민주당 중앙당 부대변인,55.94
79,더불어민주당,서울특별시,관악구제4선거구,유정희,자영업,54,19630816,연세대학교 사회사업학과(현 사회복지학과) 졸업,(현)더불어민주당 중앙당 부대변인,61.73
80,더불어민주당,서울특별시,서초구제1선거구,김혜련,서울시의회의원,62,19560312,경희대학교 행정대학원 사회복지학과 졸업,(현)더불어민주당 전국여성위원회 부위원장,44.6
81,더불어민주당,서울특별시,서초구제2선거구,김경영,정당인,49,19680820,단국대학교 상경대학 회계학과 졸업,(전)더불어민주당 서초갑 사무국장,46.78
82,더불어민주당,서울특별시,서초구제3선거구,문병훈,정당인,39,19790315,한양대학교 도시학 석사 졸업,(전) 서초구의원,49.98
83,더불어민주당,서울특별시,서초구제4선거구,추승우,공인노무사,43,19741112,서울대학교 농경제학과 졸업,(현) 한국공인노무사회 감사,49.56
84,자유한국당,서울특별시,강남구제1선거구,성중기,서울시의원,57,19601103,동국대학교 대학원 행정학박사,(현)서울시의회 교통위원회 부위원장,48.1
85,더불어민주당,서울특별시,강남구제2선거구,김평남,정당인,51,19660629,국민대학교 정치외교학과 졸업,(현) 더불어민주당 강남갑 사무국장,51.83
86,더불어민주당,서울특별시,강남구제3선거구,최영주,정당인,60,19570626,연세대학교 행정대학원 졸업(행정학석사),(전)강남구의회의원 부의장,56.99
87,더불어민주당,서울특별시,강남구제4선거구,김태호,사단법인 한국줄넘기협회 회장,44,19740323,경상대학교 졸업,(현) 더불어민주당 강남을 지역위원회 청년위원장,60.8
88,자유한국당,서울특별시,강남구제5선거구,김진수,서울특별시의회 부의장,66,19520114,서울시립대학교 대학원 행정학박사 수료,(현)서울시의회 교육위원회 위원,43.32
89,자유한국당,서울특별시,강남구제6선거구,이석주,서울특별시의회의원,63,19540804,한양대학교 도시대학원 졸업(도시공학박사),(현)서울특별시의회의원,43.59
90,더불어민주당,서울특별시,송파구제1선거구,노승재,정당인,59,19590110,한양대학교 공공정책대학원 지방자치학과 졸업(행정학석사),(전) 송파구의회 부의장(3선),62.43
91,더불어민주당,서울특별시,송파구제2선거구,김상진,정당인,59,19580818,경희호텔 경영전문대학(현 경희대학교) 경영학과 졸업,(전)송파구의회 재선의원,55.86
92,더불어민주당,서울특별시,송파구제3선거구,홍성룡,독도간도역사연구소 소장,53,19650320,한양대학교 대학원 행정학과 수료(박사과정),(현)더불어민주당 중앙당 부대변인,51.3
93,더불어민주당,서울특별시,송파구제4선거구,이태성,서울농수산물도매시장정산주식회사 상무이사,49,19681012,서울시립대학교 문리과대학 국사학과 졸업,(전)더불어민주당 제19대 대통령후보 문재인 조직특보,60.26
94,더불어민주당,서울특별시,송파구제5선거구,이정인,정당인,55,19630306,숙명여자대학교 대학원 사학과 졸업 (문학석사),"(전) 제5,6,7대 송파구의회 의원",58.1
95,더불어민주당,서울특별시,송파구제6선거구,정진철,세무사,50,19680512,서울시립대학교 경영대학원 경영학과 마케팅관리학전공 졸업(경영학석사),(현) 남인순국회의원 특별보좌역,62.11
96,더불어민주당,서울특별시,강동구제1선거구,이준형,정당인,46,19711020,서울시립대학교 도시과학대학원 도시행정학 석사(도시환경정책 전공),(전)이해식 강동구청장 비서실장,68.15
97,더불어민주당,서울특별시,강동구제2선거구,김종무,진선미 국회의원 보좌관 (4급상당),48,19690625,서울시립대 대학원 도시행정학과 졸업(행정학 박사),(현)진선미 국회의원 수석보좌관,58.16
98,더불어민주당,서울특별시,강동구제3선거구,송명화,정당인,45,19730609,세종대학교  정책과학대학원 사회복지학과 졸업(사회복지학 석사),(현)1급 사회복지사,66.78
99,더불어민주당,서울특별시,강동구제4선거구,황인구,(주)한국지진대비안전연구소 대표이사,51,19660907,학점인정등에 관한 법률에 따른 한양대학교 부설사회교육원 경영학사 취득,"(전)제6, 7대 강동구의회의원",66.49
100,더불어민주당,부산광역시,중구선거구,문창무,기업인,72,19460614,부산대학교 행정대학원 행정학석사,(전)제2·3대 부산시 중구의회의원,55.24
101,더불어민주당,부산광역시,서구제1선거구,박흥식,정당인,64,19540128,동의대학교 회계학과 졸업,(전)제6대 서구의회의원,53.9
102,자유한국당,부산광역시,서구제2선거구,최도석,동아대학교 겸임교수,60,19580610,동아대학교 대학원 토목공학과 졸업(공학박사),(전)대통령 소속 지방자치발전위원회 실무위원,46.48
103,자유한국당,부산광역시,동구제1선거구,김진홍,부산광역시 시의원,60,19571117,동의대학교 행정대학원 부동산학과 졸업(행정학석사),(전)동구의회의원 부의장,52.96
104,자유한국당,부산광역시,동구제2선거구,김종한,무성토건(주) 대표이사,58,19591101,동의대학교 경영대학원 졸업(경영학 석사),(현)부산광역시의회의원,50.06
105,더불어민주당,부산광역시,영도구제1선거구,고대영,정당인,42,19750822,고신대학교 기독교상담대학원 졸업,(전)영도구의회 부의장,46.37
106,더불어민주당,부산광역시,영도구제2선거구,박성윤,정당인,60,19570708,동의과학대학교 부동산경영과 졸업,(전)더불어민주당 영도구의회의원,54.36
107,더불어민주당,부산광역시,부산진구제1선거구,배용준,정당인,58,19591005,부산대학교 정치외교학과 졸업,"(전)제6대,제7대 부산진구의원",49.23
108,더불어민주당,부산광역시,부산진구제2선거구,정상채,정치인,65,19530408,하동고등학교 졸업,(전)부산진구의회의원,58.61
109,더불어민주당,부산광역시,부산진구제3선거구,손용구,정당인,49,19680827,한국해양대학교 해사법학과 졸업(법학사),(전)제7대 부산진구의회의원,53.75
110,더불어민주당,부산광역시,부산진구제4선거구,이현,부산대학교 특별연구원(극저온 소재연구소),31,19860819,스웨덴세계해사대학교 선박경영및물류학과 졸업(해사분야석사)(2014.3.24.~2015.11.1),(전)UN 산하기구(IMO) 근무,55.8
111,더불어민주당,부산광역시,동래구제1선거구,박민성,사회복지연대 사무처장,43,19741021,신라대학교 사회복지학과 졸업,(현)부산지역의료안전망협의회 운영위원,56.08
112,더불어민주당,부산광역시,동래구제2선거구,도용회,근로복지공단 직원 (차장대우),47,19710320,부산대학교 행정학과 졸업,(현)부산공공기관 노동조합협의회 공동대표,49.29
113,더불어민주당,부산광역시,동래구제3선거구,김문기,동의과학대학교 겸임조교수,49,19690122,영산대학교 경찰행정학과 졸업,(현)한국안전연구학회 자문위원장,53.38
114,더불어민주당,부산광역시,기장군제1선거구,김민정,정당인,42,19751221,부산여자전문대학(현.부산여자대학교) 유아교육과 졸업,(현)기장해수담수반대대책협의회 공동대표,42.2
115,더불어민주당,부산광역시,기장군제2선거구,구경민,정당인,38,19800527,대동대학(현 대동대학교) 간호과 졸업,(현)더불어민주당 기장군지역위 사무국장,45.44
116,자유한국당,대구광역시,중구제1선거구,홍인표,거화건축사 사무소 대표(건축사),58,19591129,경북대학교 산업대학원 산업공학과 졸업(공학석사),(현)대구시 건축사협회 중구회장,48.19
117,자유한국당,대구광역시,중구제2선거구,이만규,정당인,63,19541111,영남대학교 경영대학원 졸업(경영학석사),(전)대구광역시 중구의회의장,49.55
118,자유한국당,대구광역시,동구제1선거구,김재우,정당인,48,19691118,대구대학교 임학과 졸업,(전)자유한국당 대구동구갑 당원협의회 조직부장,48.88
119,자유한국당,대구광역시,동구제2선거구,장상수,대구광역시의원,68,19500305,경북대학교 행정대학원 지방자치전공 졸업(행정학 석사),(현)대구광역시의회 예산결산 위원장,53.42
120,자유한국당,대구광역시,동구제3선거구,김병태,정당인,57,19600713,영남대학교 대학원 체육학과 졸업(이학박사),(전)영남대학교 체육학부 겸임교수,40.94
121,자유한국당,대구광역시,동구제4선거구,서호영,정당인,48,19691112,영남대학교 법과대학 공법학과 졸업,(현)자유한국당 대구시당 부위원장,38.1
122,자유한국당,대구광역시,서구제1선거구,김대현,법무사,52,19650917,계명대학교 법학과 졸업,(현) 검찰공무원출신 법무사,0
123,자유한국당,대구광역시,서구제2선거구,임태상,정치인,68,19500515,경북대학교 행정대학원 졸업(행정학 석사),(전) 대구광역시 서구의회 5대 전반기 의장,50.18
124,자유한국당,대구광역시,남구제1선거구,박우근,정당인,64,19530616,계명대학교 정책대학원 정책학과 졸업 (행정학 석사),(전) 대구광역시 남구의회 부의장,53.52
125,자유한국당,대구광역시,남구제2선거구,윤영애,정당인,61,19570306,대구한의대학교대학원 노인의료복지학과 졸업(사회복지학 박사),(전) 대구광역시 남구 주민생활국장,53.94
126,자유한국당,대구광역시,북구제1선거구,박갑상,대구제3산업단지관리공단 국장,57,19601228,경북대학교 경영대학원 졸업(경영학 석사),(현)대구제3산업단지관리공단 국장,50.22
127,자유한국당,대구광역시,북구제2선거구,김지만,경일대학교 특임교수,41,19770130,와세다대학교 법학대학원 졸업(법학 박사)(2009.04.01~2012.03.15),(현)경일대학교 특임교수,49.2
128,더불어민주당,대구광역시,북구제3선거구,김혜정,대구광역시의원,56,19610717,대구한의대학교 평생교육융합학과 졸업,(전)국제장애인문화교류대구시협회부회장,41.14
129,자유한국당,대구광역시,북구제4선거구,하병문,정당인,58,19591202,경북대학교 정책정보대학원 졸업(정치학 석사),(전)제7대 북구의회 전·후반기 의장,46.22
130,자유한국당,대구광역시,북구제5선거구,김규학,정당인,54,19640131,경북대학교 대학원 정치학과 졸업(정치학박사),(전)대구보건대학교 겸임교수,49.86
131,더불어민주당,대구광역시,수성구제1선거구,강민구,대경대학교 초빙교수,53,19641016,경북대학교 경영대학원 마케팅전공 졸업(경영학석사),(전)수성구의회의원,50.21
132,더불어민주당,대구광역시,수성구제2선거구,김동식,정당인,52,19651216,계명대학교 사회과학대학 행정학과 졸업,(전)국회의원 김부겸 보좌관,50.06
133,자유한국당,대구광역시,수성구제3선거구,전경원,자영업,45,19721123,계명대학교 경영학과 졸업,(전)새누리당 대구시당 청년위원장,56.94
134,자유한국당,대구광역시,수성구제4선거구,김태원,정당인,57,19601106,영남대학교 경영학과 졸업,(전)수성구의회 사회복지위원장,52.24
135,자유한국당,대구광역시,달서구제1선거구,이영애,정당인,61,19561129,대구공업대학 (현 대구공업대학교) 복지경영계열 졸업,(전)달서구의회 부의장,53.12
136,자유한국당,대구광역시,달서구제2선거구,송영헌,정당인 ,61,19570308,경북대학교 대학원 정치학과 수료(박사과정),(전)자유한국당 대구시당부위원장,40.01
137,더불어민주당,대구광역시,달서구제3선거구,김성태,정당인,63,19541110,경북대학교 행정대학원 졸업(행정학석사),"(전)제6,7대 달서구의회 의원",49.74
138,자유한국당,대구광역시,달서구제4선거구,황순자,정당인,61,19561223,대구대학교 산업행정대학원 졸업(지역사회개발학석사),(전)달서구의회 경제도시 위원장,50.66
139,자유한국당,대구광역시,달서구제5선거구,정천락,정당인,60,19570618,성광고등학교 졸업 ,(전)달서구 자치행정국장,47.65
140,자유한국당,대구광역시,달서구제6선거구,배지숙,대구광역시의회의원,50,19680409,경북대학교 대학원 정치학과 졸업(정치학석사),(현)대구광역시의회의원,47.62
141,자유한국당,대구광역시,달성군제1선거구,강성환,정당인,62,19551217,영남대학교 행정대학원 졸업(행정학석사),(전)달성군 다사읍장,44
142,자유한국당,대구광역시,달성군제2선거구,김원규,(주)한국협화 대구지점 대표,56,19611007,영남이공대학교 경영계열 졸업,(현)자유한국당 달성군 당원협의회 홍보위원장,44.95
143,더불어민주당,인천광역시,중구제1선거구,안병배,정당인,61,19570601,"서울보건전문학교 식품가공과 졸업(현, 을지대학교)","(전)인천광역시의회 4대, 6대 의원",58.91
144,더불어민주당,인천광역시,중구제2선거구,조광휘,정당인,52,19651118,한국항공대학교 항공·경영대학원 항공우주법학과 법학석사,(현)더불어민주당 인천광역시당 영종·용유(무의·북도)상생발전 특별위원장,68.26
145,더불어민주당,인천광역시,동구선거구,남궁형,원광대학교 초빙교수,37,19800702,인하대학교 대학원 행정학과 박사과정 제적(2011.08~2012.09),(전) 19대문재인대통령후보 미래한국전략특보,62.96
146,더불어민주당,인천광역시,남구제1선거구,김성준,사회복지사,51,19660725,인천대학교 정책대학원 사회복지학과 졸업(사회복지학 석사),(전)인천 남구 주안노인문화센터장,63.23
147,더불어민주당,인천광역시,남구제2선거구,정창규,무한버섯나라 대표,45,19730106,학점인정 등에 관한 법률에 의한 인천대학교 부설 평생교육원 행정학사 학위 취득,(현)무한버섯나라 대표,57.58
148,더불어민주당,인천광역시,남구제3선거구,민경서,유통업,60,19571206,한양대학교 경영학과 졸업,(현)용현신용협동조합 이사,61.24
149,더불어민주당,인천광역시,남구제4선거구,김강래,해오른병원 법인이사,65,19530516,강남대학교 교육대학원 교육행정전공졸업(교육학석사),(현)더불어민주당 인천남구을 지역위원회 사회적경제위원장,52.86
150,더불어민주당,인천광역시,연수구제1선거구,김희철,정당인,49,19690401,인천대학교 경영대학원 경영학 석사과정 재학,(전)새천년민주당 중앙당 인사부장,54.96
151,더불어민주당,인천광역시,연수구제2선거구,서정호,인천광역시 체육회 노조위원장,44,19740601,인하대학교 교육대학원 생활체육교육학과 석사과정제적(2002.9.2~2007.10.1),(전)남인천고등학교 교사,67.44
152,더불어민주당,인천광역시,연수구제3선거구,김국환,정당인,59,19590423,인하대학교 정책대학원 사회복지학과 석사 졸업,(전)박찬대국회의원 보좌관,64
153,더불어민주당,인천광역시,연수구제4선거구,김준식,굿푸드 대표,59,19581215,인하대학교 행정대학원 정책학과 석사과정 졸업,(전)제7대 연수구의회의원,59.32
154,더불어민주당,인천광역시,남동구제1선거구,이오상,정당인,44,19740414,원광대학교 화학과 졸업,"(전)6대, 7대 남동구의회의원",70.84
155,더불어민주당,인천광역시,남동구제2선거구,고존수,정당인,52,19651228,"인천대학교 행정대학원(현,정책대학원)의회정치 안보정책학과 수료(석사과정)",(전)박남춘 국회의원 보좌관,65.72
156,더불어민주당,인천광역시,남동구제3선거구,박인동,정당인,47,19710106,한국방송통신대학교 행정학과 2학년 재학,(전) 박남춘 국회의원 후원회 사무국장,67.86
