,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
43,더불어민주당,서울특별시,마포구,유동균,정당인,55,19621020,연세대학교 행정대학원 석사과정 재학중 (제3학기),(전)더불어민주당 마포을 (위원장:정청래 前국회의원) 사무국장,57.72
44,더불어민주당,서울특별시,양천구,김수영,양천구청장,53,19641205,숭실대학교 대학원 사회복지학 박사과정 졸업,(전)숭실대학교 사회복지학 겸임교수,61.02
45,더불어민주당,서울특별시,강서구,노현송,강서구청장,64,19540128,한국외국어대학교 대학원 박사학위과정 졸업(언어학박사),(전)제17대 국회의원,61.57
46,더불어민주당,서울특별시,구로구,이성,공무원,61,19561101,고려대학교 법과대학 행정학과 졸업,(전)서울시 경쟁력강화본부장,63.16
47,더불어민주당,서울특별시,금천구,유성훈,정당인,55,19620814,한양대학교 행정대학원 행정학과 졸업(행정학석사),(전)김대중 노무현 대통령비서실 행정관,63.37
48,더불어민주당,서울특별시,영등포구,채현일,정당인,47,19700726,서울대학교 사회과학대학 정치학과 졸업,(전)문재인대통령 청와대 행정관,51.84
49,더불어민주당,서울특별시,동작구,이창우,동작구청장,47,19700723,연세대학교 일반대학원 도시공학과 박사과정 4학기 재학중,(현)동작구청장,61.52
50,더불어민주당,서울특별시,관악구,박준희,협치행정가,54,19630627,동국대학교 행정대학원 행정학과 졸업(행정학 석사),(현)더불어민주당 중앙당 정책위원회 부의장,58.93
51,자유한국당,서울특별시,서초구,조은희,서초구청장,57,19610520,서울대학교 대학원 국문학 석사(국어국문학 전공),(전) 서울시 정무부시장,52.38
52,더불어민주당,서울특별시,강남구,정순균,정당인,66,19511025,고려대학교 정치외교학과 졸업,(전) 19대 대선 문재인 대통령후보 미디어특보단 언론고문,46.08
53,더불어민주당,서울특별시,송파구,박성수,변호사,53,19640825,서울대학교 법과대학 공법학과 졸업,(전) 청와대 대통령 법무비서관,57.04
54,더불어민주당,서울특별시,강동구,이정훈,정당인,50,19671018,서강대학교 정치외교학과 졸업,(현)더불어민주당 정책위원회 부의장,62.71
55,더불어민주당,부산광역시,중구,윤종서,FC푸드 회장,44,19731209,동아대학교 경영대학원 재학,(현)지방분권 개헌 부산시민회 국민위원,48.29
56,자유한국당,부산광역시,서구,공한수,정당인,58,19590923,동아대학교 대학원 정치학과 졸업,"(전)제6,7대 부산광역시의원",47.74
57,더불어민주당,부산광역시,동구,최형욱,정당인,60,19571119,동아대학교 언론홍보대학원 신문방송학과 석사과정 수료,"(전)부산광역시의회 5,6대 의원",52.57
58,더불어민주당,부산광역시,영도구,김철훈,한아름 새마을금고 이사장,58,19590808,한국해양대학교 대학원 박사과정 재학중,(전)영도구의회의원(3선),51.51
59,더불어민주당,부산광역시,부산진구,서은숙,정당인,50,19670925,부산대학교 대학원 국민윤리학과 박사과정 수료,(전)대통력직속 국가균형발전위원회 자문위원,50.05
60,더불어민주당,부산광역시,동래구,김우룡,정당인,54,19630917,경성대학교 대학원 졸업(경영학 박사),(전)더불어민주당 동래구지역위원장,48.53
61,더불어민주당,부산광역시,남구,박재범,정당인,51,19660829,부경대학교 기계조선융합공학과 재학,(현)남구의회의원,48.02
62,더불어민주당,부산광역시,북구,정명희,정당인,52,19660502,부산대학교 약학대학 제약학과 졸업,(전)부산광역시의회의원,56.5
63,더불어민주당,부산광역시,해운대구,홍순헌,대학교수,55,19630318,동아대학교 토목공학과 박사과정 졸업 (공학박사),(전) 대통령자문 국가균형발전위원회 자문위원,52.53
64,무소속,부산광역시,기장군,오규석,기장군수,59,19580923,동국대학교 대학원 한의학과 졸업(한의학박사),"(전)민선 초대, 5대 기장군수",43.2
65,더불어민주당,부산광역시,사하구,김태석,정당인,60,19580425,위스컨신주립대학교 공공정책·행정 석사 졸업(1990.9~1992.5),(전)여성가족부차관,52.59
66,더불어민주당,부산광역시,금정구,정미영,금정구의원,51,19670301,부산대학교 도서관학과 졸업,(전)민주당 금정구지역위원장,54.5
67,더불어민주당,부산광역시,강서구,노기태,공무원,71,19461221,부산대학교 경영대학원 졸업(경제학석사),(전)제15대 국회의원,48.81
68,더불어민주당,부산광역시,연제구,이성문,변호사,44,19740528,서울대학교 경제학부 졸업,(현)부산고등법원 국선변호인,51.63
69,자유한국당,부산광역시,수영구,강성태,정당인,57,19601225,한양대학교 행정대학원 행정학과 졸업[행정학석사(계획행정)],(전)제7대 부산시의회 부의장(3선 시의원),45.14
70,더불어민주당,부산광역시,사상구,김대근,정당인,51,19660901,부산대학교 행정대학원 행정학과 석사과정 휴학중,(전)더불어민주당 사상구지역위원장 직무대행,51.97
71,자유한국당,대구광역시,중구,류규하,약사,62,19560612,영남대학교 약학대학 제약학과 졸업,(전)제7대 대구광역시의회 의장,51.68
72,자유한국당,대구광역시,동구,배기철,정당인,60,19571101,계명대학교 대학원 통합과정 환경과학과 휴학,(전)대구 동구청 부구청장,37.38
73,자유한국당,대구광역시,서구,류한국,서구청장,64,19540215,경북대학교 행정대학원 수료(개발행정 전공),(현) 대구광역시 서구청장,50.06
74,자유한국당,대구광역시,남구,조재구,정당인,56,19620408,영남대학교 경영대학원 경영학석사,(전) 대구광역시 남구의회의장,45.4
75,자유한국당,대구광역시,북구,배광식,지방정무직(북구청장),58,19590719,경북대학교 행정학과 졸업,(현)북구청장,49.11
76,자유한국당,대구광역시,수성구,김대권,정당인,56,19620217,캘리포니아웨스턴 로스쿨 비교법학 석사과정 졸업(비교법 법학석사)(2002.01-2002.08),(전)수성구 부구청장,55.99
77,자유한국당,대구광역시,달서구,이태훈,달서구청장,61,19561020,영남대학교 대학원 졸업(행정학 석사),(전)달서구 부구청장,56.32
78,무소속,대구광역시,달성군,김문오,달성군수,69,19490504,경북대학교 법정대학 법학과 졸업,(현)달성군수,57.99
79,더불어민주당,인천광역시,중구,홍인성,정당인,54,19631005,인천대학교 행정대학원 사회복지학과 졸업(사회복지학 석사),(전)노무현대통령 청와대 행정관,56.25
80,더불어민주당,인천광역시,동구,허인환,정당인,49,19681103,인천대학교 행정대학원 정책개발학과 졸업(행정학석사),(전) 인천시의원(산업위원장),60.41
81,더불어민주당,인천광역시,남구,김정식,정당인,48,19690808,인하대학교 정책대학원 행정학과 졸업(행정학석사),(현)더불어민주당 중앙당 정책위원회 부의장,52.28
82,더불어민주당,인천광역시,연수구,고남석,정당인,60,19580115,인하대학교 일반대학원 국제통상학과 수료 (국제통상학 박사과정),(전)연수구청장,58.58
83,더불어민주당,인천광역시,남동구,이강호,정당인,51,19670408,인천대학교 행정대학원 졸업(사회복지학 석사),"(전)제6대,7대 인천광역시의회의원",50.13
84,더불어민주당,인천광역시,부평구,차준택,정당인,49,19680830,美아메리칸대학교 국제관계대학졸업 문학석사(1994.9~2000.8),"(전)제6대,7대 인천광역시의회 의원",69.81
85,더불어민주당,인천광역시,계양구,박형우,공무원(계양구청장),60,19570813,동양공업전문대학 건축과 졸업(현 동양미래대학교),"(전)인천광역시 제2대, 제3대 시의회의원",68.85
86,더불어민주당,인천광역시,서구,이재현,정당인,57,19601023,한양대학교 대학원 졸업 (보건학박사),(전)환경부 기획조정실장(1급),63.58
87,자유한국당,인천광역시,강화군,유천호,정치인,67,19510407,인천전문대학 사회체육과 졸업,(전) 강화군수,43.22
88,더불어민주당,인천광역시,옹진군,장정민,옹진군의회 부의장,48,19690922,연세대학교 행정대학원 졸업(정책학 석사),(현) 전국 도서지역 기초의원 협의회장,40.32
89,더불어민주당,광주광역시,동구,임택,정당인,54,19631002,전남대학교 일반대학원 정치학과 박사 과정 수료,(전)제7대 광주광역시의회 의원,53.92
90,더불어민주당,광주광역시,서구,서대석,정당인,56,19610626,중앙대학교 사회개발대학원 지역사회개발학과 행정학석사,(전)노무현대통령비서실 비서관,66.61
91,더불어민주당,광주광역시,남구,김병내,정당인,45,19730516,전남대학교 행정대학원 행정학과 수료,(전)문재인대통령 청와대 행정관,68.85
92,더불어민주당,광주광역시,북구,문인,정당인,59,19581108,전남대학교 일반대학원 토목공학과 박사과정 졸업(공학박사),(전)광주광역시 행정부시장,77.21
93,더불어민주당,광주광역시,광산구,김삼호,정당인,52,19650711,고려대학교 문과대학 사학과 졸업,(전)노무현대통령 청와대 행정관,75.82
94,더불어민주당,대전광역시,동구,황인호,정치인,59,19580825,연세대학교대학원 사회학과 졸업(문학석사),(전)동구의회의원,52.23
95,더불어민주당,대전광역시,중구,박용갑,중구청장,61,19570317,한밭대학교 테크노(현 창업)경영대학원 졸업(경제학 석사),(현)중구청장,65.06
96,더불어민주당,대전광역시,서구,장종태,서구청장,65,19530208,대전대학교 대학원 행정학 박사,(전)대전광역시 서구 생활지원국장,66.45
97,더불어민주당,대전광역시,유성구,정용래,정당인,49,19681017,충남대학교 행정대학원 졸업(행정학 석사),(전)유성구청 비서실장,63.26
98,더불어민주당,대전광역시,대덕구,박정현,정당인,53,19641104,목원대학교 행정대학원 행정학과 석사과정 수료,"(전)제6대, 7대 대전광역시의회의원",57.85
99,더불어민주당,울산광역시,중구,박태완,정당인,61,19570529,영산대학교 경영대학원 졸업(경영학석사),(현)더불어민주당 중앙당 정책위원회 부의장,51.9
100,더불어민주당,울산광역시,남구,김진규,변호사,50,19680321,연세대학교 법학과 졸업,(전)울산광역시 고문변호사,43.78
101,더불어민주당,울산광역시,동구,정천석,정당인(더민주 울산시당 정책위원회 제1정조 위원장),66,19520401,경남공업고등학교 졸업,(전) 동구청장,43.6
102,더불어민주당,울산광역시,북구,이동권,호남대학교 초빙교수,60,19570805,고려대학교 일반대학원 법학과 졸업(법학박사),(전) 청와대 국민권익 비서관(2012~2013년),45.55
103,더불어민주당,울산광역시,울주군,이선호,정당인,57,19601004,울산대학교 행정학과 졸업 (행정학사),(전) 19대 문재인 대통령후보 울산 공동선대본부장 ,49.77
104,더불어민주당,경기도,수원시,염태영,정무직공무원(수원시장),57,19600725,서울대학교 농화학과 졸업,(현)수원시장,66.99
105,더불어민주당,경기도,성남시,은수미,정당인,54,19631206,서울대학교 대학원(박사과정) 사회학과 졸업,(전)문재인대통령 여성가족비서관,57.64
106,더불어민주당,경기도,의정부시,안병용,의정부시장,62,19560422,동국대학교 대학원 졸업 (행정학박사),(전)신흥대학(現 신한대학교) 행정학과 교수 (21년 재직),65.35
107,더불어민주당,경기도,안양시,최대호,정당인,60,19580610,고려대학교 대학원 교육심리학과 졸업 (교육학 박사),(전) 안양시장,56.22
108,더불어민주당,경기도,부천시,장덕천,변호사,52,19651128,서울대학교 정치학과 졸업,(전)부천시 고문변호사,66.19
109,더불어민주당,경기도,광명시,박승원,정당인,53,19650222,한양대학교 국어국문학과 졸업,(현)대통령 소속 자치분권위원회 위원,67.43
110,더불어민주당,경기도,평택시,정장선,정당인,60,19580316,연세대학교 행정대학원 졸업(행정학석사),"(전)민주당 국회의원(16,17,18대)",61.75
111,더불어민주당,경기도,양주시,이성호,양주시장,60,19570716,대진대학교 대학원 건축·도시공학과 졸업 도시설계전공(공학박사),(현)양주시장,71.9
112,더불어민주당,경기도,동두천시,최용덕,최용덕행정사대표,60,19580601,한국방송통신대학교 경영학과 졸업,(전)소요동장,51.08
113,더불어민주당,경기도,안산시,윤화섭,정당인,62,19550905,한양대학교 대학원 문화콘텐츠학과 박사과정 재학중,(전)문재인대통령후보 조직특보,56.13
114,더불어민주당,경기도,고양시,이재준,정치인,58,19600501,국민대학교 경제학과 졸업,(전)문재인대통령후보 경기북서권 공동 본부장,58.47
115,더불어민주당,경기도,과천시,김종천,변호사,45,19721117,서울대학교 공과대학 조선해양공학과 졸업,(전)제6회 지방선거 새정치민주연합 과천시장 후보,50.35
116,더불어민주당,전라남도,강진군,이승옥,정당인,61,19561001,호남대학교 대학원 행정학과 (행정학 박사) 졸업,(전)전라남도 여수시부시장,49.02
117,더불어민주당,전라남도,완도군,신우철,완도군수,65,19530601,전남대학교 일반대학원 박사과정 수산과학과 졸업(이학박사),(전) 진도부군수,71.4
118,민주평화당,전라남도,해남군,명현관,정당인,55,19620621,호남대학교 대학원 체육학과 졸업(체육학 석사),(전)제10대 전남도의회 전반기 의장,54.99
119,더불어민주당,전라남도,진도군,이동진,공무원,72,19451001,서울대학교 법과대학 법학과 졸업,(현)진도군수,34.89
120,더불어민주당,전라남도,영암군,전동평,영암군수,57,19610207,전남대학교 행정대학원 행정학과 졸업,(현) 영암군수,51.4
121,더불어민주당,전라남도,무안군,김산,자영업,60,19580403,목포대학교 지역개발학과 졸업,(전)6대무안군의회 의장,47.5
122,더불어민주당,전라남도,영광군,김준성,정당인,66,19520505,호남대학교 산업경영대학원 졸업,(전)영광군의회 의장,85.02
123,민주평화당,전라남도,함평군,이윤행,함평군의회 의원,52,19660403,호남대학교 대학원 행정학 박사과정 재학중,(전)제5대 함평군의회 의원 전반기 부의장,46.49
124,무소속,전라남도,신안군,박우량,정치인,62,19550914,성균관대학교 행정학과 박사학위과정 수료,(전)신안군수,30.72
125,자유한국당,경상북도,포항시,이강덕,포항시장,56,19620114,고려대학교 정책대학원 공안행정학과(행정학석사) 졸업,(전)해양경찰청장(치안총감),50.05
126,자유한국당,경상북도,울릉군,김병수,정당인,63,19541119,호산대학교 노인보건복지전공 졸업,(전)울릉군의회의장,35.54
127,자유한국당,경상북도,경주시,주낙영,정당인,56,19610626,경북대학교 대학원 행정학과 졸업(행정학박사),(전)경상북도 행정부지사,34.99
128,무소속,경상북도,김천시,김충섭,무직,63,19541027,영진전문대학 행정과 졸업,(전)김천시부시장,50.79
129,무소속,경상북도,안동시,권영세,선출직공무원,65,19530213,경북대학교 대학원 행정학과 수료,(전)대구광역시 부시장,34.15
130,더불어민주당,경상북도,구미시,장세용,부산대학교 한국민족문화연구소 HK교수(정교수 대우),64,19530725,영남대학교 대학원 사학과 서양사 전공(문학박사),(현)더불어민주당 정책위 부의장,40.79
131,자유한국당,경상북도,영주시,장욱현,영주시장,61,19560814,미국 인디애나대 행정환경대학원(1983.8~1985.5)졸업(행정학석사),(현) 영주시장,48.32
132,무소속,경상북도,영천시,최기문,무직,65,19520825,서울대학교 행정대학원 졸업(행정학석사),(전)제11대 대한민국 경찰청장,45.56
133,자유한국당,경상북도,상주시,황천모,정당인,60,19570829,한양대학교 대학원 법학과 박사과정 6기(3년)수료,(전)자유한국당 수석부대변인,25.65
134,자유한국당,경상북도,문경시,고윤환,기초단체장(문경시장),61,19570520,인하대학교 대학원 행정학과 졸업 (행정학박사),(현)문경시장,48.14
135,자유한국당,경상북도,예천군,김학동,정당인,55,19630302,연세대학교 문과대학 독어독문학과 졸업,(전)푸른학원 대표,53.28
136,자유한국당,경상북도,경산시,최영조,정무직 공무원(경산시장),63,19550315,경북대학교 행정대학원 정책.도시전공 석사과정 수료,(전)구미 부시장,55.72
137,자유한국당,경상북도,청도군,이승율,청도군수,66,19520424,서라벌대학 경찰복지행정과 졸업,(전)청도군의원,62.92
138,자유한국당,경상북도,고령군,곽용환,고령군수,59,19581220,영남대학교 행정대학원 자치행정학과 졸업(행정학석사),(현) 고령군수,58.3
139,자유한국당,경상북도,성주군,이병환,정당인,59,19581222,연세대학교 행정대학원 졸업(행정학 석사),(전)경상북도의회 사무처장,40.83
140,자유한국당,경상북도,칠곡군,백선기,공무원,63,19550218,경북대학교 행정대학원 졸업(행정학 석사),(전)청도부군수,47.21
141,자유한국당,경상북도,군위군,김영만,군위군수,65,19520809,경북대학교 농업개발대학원 졸업(농학석사),"(전) 제4대, 제8대 경상북도의회 의원",48.2
142,자유한국당,경상북도,의성군,김주수,의성군수,66,19520510,성균관대학교 경제학과 박사학위과정 수료,(전)농림부차관,60.07
143,자유한국당,경상북도,청송군,윤경희,정당인,58,19590823,위덕대학교 경영대학원 졸업(경영학석사),(전)청송군수,54.62
144,자유한국당,경상북도,영양군,오도창,정당인,58,19600502,학점인정 등에 관한 법률에 의한 행정학사학위 취득,(전)영양군 부군수,46.25
145,자유한국당,경상북도,영덕군,이희진,영덕군수,54,19640310,중앙대학교 행정대학원 행정학과졸업(행정학 석사),(전)국회의원 보좌관,54.12
146,무소속,경상북도,봉화군,엄태항,자영업,69,19480702,중앙대학교 사회개발대학원 졸업,(전)봉화군수(민선 초대·2대·4대)역임,50.3
147,무소속,경상북도,울진군,전찬걸,무,59,19590224,삼척대학교 산업대학원 제어계측공학과 졸업,(전)경상북도의회의원,37.88
148,더불어민주당,경상남도,창원시,허성무,정치평론가,54,19631029,부산대학교 행정학과졸업,(전) 경상남도 정무부지사,48.02
149,자유한국당,경상남도,진주시,조규일,조규일부강진주연구원 원장,53,19640925,서울대학교 행정대학원 졸업(행정학 석사),(전)경상남도 서부부지사,52.14
150,더불어민주당,경상남도,통영시,강석주,정당인,53,19640810,고려대학교 행정대학원 행정학과 졸업(행정학석사),(현) 더불어민주당 중앙당 부대변인,39.49
151,더불어민주당,경상남도,고성군,백두현,정당인,51,19660625,경상대학교 무역학과 졸업,(전)청와대 선임 행정관,56.3
152,자유한국당,경상남도,사천시,송도근,사천시장,70,19471127,국민대학교 정치대학원 졸업(정치학 석사),(전)서울지방국토관리청장,49.7
153,더불어민주당,경상남도,김해시,허성곤,김해시장,62,19550709,동아대학교 대학원 도시조경학과 졸업(도시공학박사),(현)김해시장,62.65
154,자유한국당,경상남도,밀양시,박일호,밀양시장,55,19620721,영국 이스트앵글리아대학교 환경대학원 졸업(환경경제학 박사)(2000.9~2003.4),(전)대통령비서실 행정관(부이사관),64.16
155,더불어민주당,경상남도,거제시,변광용,정당인,52,19660402,연세대학교 행정대학원 석사과정 졸업,(전) 제19대 대통령선거 문재인후보 정무특보,52.47
156,자유한국당,경상남도,의령군,이선두,정당인,61,19570528,창원대학교행정대학원 졸업(행정학석사),(전)사천부시장,47.88
157,자유한국당,경상남도,함안군,조근제,정당인,65,19530523,"진주산업대학교 (현, 경남과학기술대학교) 동물소재공학과 졸업",(전) 제9대 경상남도의회 농해양수산위원회 위원장,51.1
158,자유한국당,경상남도,창녕군,한정우,법무사,61,19561216,경남대학교 행정대학원 행정학석사 졸업,(전)창녕군법원 조정위원회 위원장,52.03
159,더불어민주당,경상남도,양산시,김일권,정당인,66,19511019,영산대학교 법경대학 행정전공 졸업,(전)제6회 동시지방선거 새정치민주연합(현 더불어민주당)양산시장후보,56.26
160,자유한국당,경상남도,하동군,윤상기,정치인(하동군수),63,19541117,진주농림고등전문학교(현 경남과학기술대학교) 축산학과 졸업,(전)제19대 하동군 부군수,51.89
161,더불어민주당,경상남도,남해군,장충남,남해사회통합연구소 소장,55,19621002,창원대학교 대학원 수료(행정학 박사과정),"(전)진주,창원중부,김해중부 경찰서장",46.16
162,무소속,경상남도,함양군,서춘수,정치인,67,19501204,경남대학교 행정대학원 졸업(행정학석사),(전)밀양시 부시장,39.86
163,자유한국당,경상남도,산청군,이재근,정당인,65,19530215,진주고등학교 중퇴(1966.03.~1968.09.),(전)경남일보사장,37.69
164,자유한국당,경상남도,거창군,구인모,정당인,58,19591223,창원대학교 행정대학원 행정학과 일반행정 졸업(행정학 석사),(전)거창군 부군수,43.48
165,자유한국당,경상남도,합천군,문준희,정당인,58,19591010,경남대학교 행정대학원 정치외교학과 졸업(정치학석사),"(전)경상남도의회의원(8대,9대)",58.7
166,더불어민주당,강원도,홍천군,허필홍,정당인,54,19640515,강릉대학 회계학과 졸업(현 강릉원주대학교),(전)민선5기 홍천군수,57.69
167,무소속,강원도,횡성군,한규호,정치인,67,19510204,강원대학교 대학원 졸업(행정학박사),(전)민선4기 횡성군수,47.03
168,자유한국당,강원도,영월군,최명서,정당인,61,19560827,강원대학교 경영행정대학원 행정학과 졸업,(전)영월군 부군수,48.41
169,더불어민주당,강원도,평창군,한왕기,정당인,58,19591023,신흥보건전문대학교 임상병리과 졸업,(전) 평창군보건의료원장,50.04
170,자유한국당,강원도,화천군,최문순,화천군수,64,19540404,화천실업고등학교졸업,(현)화천군수,49.2
171,더불어민주당,강원도,양구군,조인묵,정당인,59,19581004,숭실대학교 대학원 평생교육학과 졸업(교육학박사),(전)문재인 대통령후보 강원도 영서북부 선대위원장,48.58
172,자유한국당,강원도,철원군,이현종,정당인,68,19490919,서울시립대학교 도시과학대학원 도시행정학과 졸업,(현) 철원군수,45.24
173,더불어민주당,충청북도,청주시,한범덕,정당인,65,19520726,충북대학교 대학원 행정학과 졸업(행정학박사),(전)노무현 정부 행정자치부 제2차관,57.68
174,자유한국당,충청북도,충주시,조길형,충주시장,55,19621208,숭실대학교 대학원 졸업(법학박사),(현)충주시장,50.66
175,더불어민주당,충청북도,제천시,이상천,정당인,57,19610501,한양대학교 독어독문학과 졸업,(전)제천시 행정복지국장,58.66
176,자유한국당,충청북도,단양군,류한우,공무원,68,19500426,충북대학교 행정대학원 졸업 (행정학석사),(전) 충청북도 보건복지여성국장,48.64
177,자유한국당,충청북도,영동군,박세복,영동군수,55,19621103,영동대학교 산업경영학과 졸업(현 유원대학교),(전)뉴시스통신사 충북취재본부 본부장,53.78
178,자유한국당,충청북도,보은군,정상혁,보은군수,76,19411225,충북대학교 임학과 졸업,(전) 보광산업(주) 대표이사,40.05
