,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
19,무소속,강원도,삼척시,김대수,삼척시장,68,19410825,단국대학교 대학원 화학공학과 졸업(공학박사),삼척시장,54.64
20,한나라당,강원도,태백시,김연식,정치인,42,19680309,연세대학교 정경대학원 정치학과졸업(정치학석사),前 강원일보 정치부 기자,36.26
21,민주당,강원도,정선군,최승준,정선군의회 의원,53,19560713,대원과학대학 사회복지과 졸업,전)정선군 사회복지협의회 초대회장,56.4
22,한나라당,강원도,속초시,채용생,속초시장,56,19531208,연세대학교 행정대학원 졸업(행정학석사),현)속초시장,48
23,무소속,강원도,고성군,황종국,고성군수,72,19370604,동광중학교 졸업,제5대 고성군수,44.21
24,한나라당,강원도,양양군,이진호,양양군수,63,19460926,동국대학교 농림경제학과 졸업,(전)강원도의회 의원,32.86
25,무소속,강원도,인제군,이기순,무직,56,19531220,인제고등학교 졸업,강원도의회 제7대도의장(전),44.89
26,무소속,강원도,홍천군,허필홍,홍천군수 후보자   ,46,19640515,강릉대학교 회계학과 졸업 (현 강릉 원주대학교 졸업),4.5대 홍천군의회 의원,41.87
27,민주당,강원도,횡성군,고석용,정당인,62,19470715,충주산업대학교 행정학과 졸업,(전)민주평통횡성군 협의회장,51.71
28,한나라당,강원도,영월군,박선규,정무직 공무원,53,19570209,세경대학 사회복지과 졸업,전)영월읍장,0
29,민주당,강원도,평창군,이석래,"평창,영월,정선 축협 조합장",53,19570212,삼척대학교 전자상경제학,(전)농협 중앙회 비상임이사,40.76
30,한나라당,강원도,화천군,정갑철,화천군수,65,19450105,성동공업고등학교 3년 중퇴,현)화천군수,59.58
31,한나라당,강원도,양구군,전창범,정무직 공무원,57,19530119,한국방송통신대학교 법학과 졸업,전 양구군 부군수,0
32,한나라당,강원도,철원군,정호조,공무원(철원군수),62,19471225,신철원농업고등학교 졸업,접경지역시장군수협의회장(현),45.85
33,민주당,충청북도,청주시,한범덕,미래과학연구원 원장,57,19520726,충북대학교 대학원 졸업 (행정학 박사),(전) 충청북도 정무부지사,63.23
34,민주당,충청북도,충주시,우건도,정당인,60,19490905,한국방송통신대학교 행정학과 졸업,전)충주시 부시장,49.06
35,한나라당,충청북도,제천시,최명현,정당인,59,19510305,대원대학 토목과 졸업,(전)제천시기획담당관,46.77
36,한나라당,충청북도,단양군,김동성,단양군수,61,19481018,제천고등학교 졸업,단양군수,40.19
37,민주당,충청북도,청원군,이종윤,무직,58,19510815,청주농업고등학교 농업과 졸업,전) 충청북도 바이오사업과 과장,57.76
38,자유선진당,충청북도,영동군,정구복,정당인,53,19570228,대전개방대학교(현 한밭대학교) 전기공학과 졸업,(전)영동군의회 의장,48.1
39,자유선진당,충청북도,보은군,정상혁,농업,68,19411225,충북대학교 농과대학 임학과 졸업,(현)(사)충청북도 4-H본부 부회장,49.85
40,자유선진당,충청북도,옥천군,김영만,정당인,58,19510705,고려대학교 정책과학대학원석사과정 국제관계전공 졸업,(전)충북도의회 전문위원,55.69
41,한나라당,충청북도,음성군,이필용,정당인,48,19611128,고려대학교 농학과 졸업,"전)제7, 8대 충청북도의회의원",41.88
42,민주당,충청북도,진천군,유영훈,진천군수,55,19550430,진천중학교 졸업,(현)진천군수,53.64
43,무소속,충청북도,괴산군,임각수,괴산군수,62,19471113,국민대학교 법정학부 행정학과 졸업,(전) 대통령비서실 총무관리과장,59.75
44,민주당,충청북도,증평군,홍성열,증평군의회 의원,55,19540726,청주대학교 사회복지·행정대학원 졸업(사회복지학 석사),(전)증평군의회 의장,35.85
45,민주당,서울특별시,종로구,김영종,건축사,56,19531203,한양대학교 대학원 행정학과 졸업(행정학박사),한국수자원공사 이사,48.36
46,민주당,서울특별시,중구,박형상,변호사,50,19590821,중앙대학교 신문방송대학원 신문방송학과 졸업(문학석사),민주사회를 위한 변호사모임 언론분과위원장,35.51
47,민주당,서울특별시,용산구,성장현,정당인,55,19550517,단국대학교 행정학과 정책학 대학원 졸업(행정학박사),제34대 용산구청장,47.39
48,민주당,서울특별시,성동구,고재득,정당인,64,19460124,한양대학교 대학원 행정학과 졸업(행정학 박사) ,"성동구청장(민선1,2,3대)",53.25
49,민주당,서울특별시,광진구,김기동,정당인,63,19461123,서울대학교 문리과대학 지리학과 졸업,전)광진구 부구청장,38.99
50,민주당,서울특별시,동대문구,유덕열,정당인,55,19540709,경희대학교 대학원 졸업(법학석사),(전) 동대문구청장,53.17
51,한나라당,서울특별시,중랑구,문병권,중랑구청장,60,19500220,연세대학교 행정대학원 졸업,현 중랑구청장,50.15
52,민주당,서울특별시,성북구,김영배,정당인,43,19670308,고려대학교 정치외교학과 졸업,노무현대통령 비서관,47.57
53,민주당,서울특별시,강북구,박겸수,정당인,50,19591026,연세대학교 행정대학원 졸업,서울시 무상급식 추진본부 민주당 강북갑 본부장 (현),59.31
54,민주당,서울특별시,도봉구,이동진,정당인,49,19600908,서울시립대학교 도시과학대학원 수료 ,민주당 부대변인(현),50.34
55,민주당,서울특별시,노원구,김성환,정당인,44,19651015,연세대학교 행정대학원 도시 및 지방행정과정 석사졸업,청와대 정책조정 비서관(전),53.69
56,민주당,서울특별시,은평구,김우영,정당인,40,19690805,성균관대학교 국어국문학과 졸업,전 이미경 국회의원 보좌관,54.16
57,민주당,서울특별시,서대문구,문석진,공인회계사,54,19550710,연세대학교 경영학과 졸업,서울회계사무소 대표 공인회계사,57.56
58,민주당,서울특별시,마포구,박홍섭,정당인,67,19420606,성균관대학교 법정대학 법률학과 졸업,(전)근로복지공단 이사장,49.17
59,민주당,서울특별시,양천구,이제학,경기대 행정대학원 겸임교수,46,19631206,경기대학교 대학원 졸업(행정학 박사),(전) 민주당 양천갑 지역위원장,36.16
60,민주당,서울특별시,강서구,노현송,한국외국어대학교 초빙교수,56,19540128,한국외국어대학교 대학원 박사과정 졸업(언어학박사),민선2기 강서구청장,53.23
61,민주당,서울특별시,구로구,이성,정당인,53,19561101,고려대학교 법과대학 행정학과 졸업,전 구로구 부구청장,54.2
62,민주당,서울특별시,금천구,차성수,대학교수(동아대학교 사회학과),53,19570201,고려대학교 대학원 사회학과 박사,참여정부 대통령비서실 시민사회수석,46.43
63,민주당,서울특별시,영등포구,조길형,영등포구의회 의원,53,19570429,호원대학교 법경찰학부 4년 재학중,(현) 영등포구의회 의장,37.23
64,민주당,서울특별시,동작구,문충실,정당인,60,19500227,서울대학교 행정대학원 졸업(행정학석사),마포구청 부구청장(전),54.27
65,한나라당,충청남도,천안시,성무용,천안시장,66,19431201,연세대학교 상경대학 상학과 졸업,제14대 국회의원,37.44
66,국민중심연합,충청남도,공주시,이준원,공주시장,45,19650302,서울대학교 대학원 박사과정 졸업(행정학전공),(전)공주대학교 교수,38.46
67,자유선진당,충청남도,보령시,이시우,정당인,61,19480711,대천실업고등학교 졸업(현 대천고등학교),"충남도의회 제4,5대의원",34.41
68,민주당,충청남도,아산시,복기왕,정당인,42,19680410,고려대학교 정책대학원 도시지방행정학과 졸업,(전)제17대 국회의원,34.13
69,한나라당,충청남도,서산시,유상곤,공무원,59,19510324,동국대학교 정치외교학과 졸업,(현)제6대 서산시장,40.71
70,무소속,충청남도,태안군,김세호,한양대공공정책대학원 겸임교수,60,19500226,한양대 대학원 졸업(박사),충남도의회의원(전),48.8
71,자유선진당,충청남도,금산군,박동철,금산군수,58,19520123,숭전대학교 지역개발대학원 개발행정학 졸업(현 한남대학교 사회문화대학원),(전)금산군수 권한대행,67.19
72,자유선진당,충청남도,연기군,유한식,공무원(연기군수),60,19490620,충북대학(현 충북대학교) 졸업,연기군수,52.96
73,민주당,충청남도,논산시,황명선,건양대학 겸임교수,43,19660909,국민대학교 대학원 박사과정 졸업(행정학박사),전)서울시의회 6대의원,42.42
74,한나라당,충청남도,계룡시,이기원,정당인,57,19520924,건국대학교 졸업,2006년도 계룡시장 출마,31.91
75,자유선진당,충청남도,부여군,이용우,정당인,49,19610324,동국대학교 대학원 정치학박사과정 수료,자유선진당 부여 당협 사무국장(현),40.22
76,민주당,충청남도,서천군,나소열,서천군수,51,19590516,서강대학교 대학원 정치외교학과 졸업(정치학 석사),자치분권전국연대 상임대표,44.97
77,자유선진당,충청남도,홍성군,김석환,정당인,65,19450530,홍성고등학교 졸업,홍성군청기획감사실장(전),43.1
78,한나라당,충청남도,청양군,이석화,정당인,63,19461109,대전대학교 대학원졸업(법학박사),청양경찰서장,52.5
79,자유선진당,충청남도,예산군,최승우,예산군수,68,19410924,육군사관학교 이학과 졸업,(현)예산군수,41.78
80,자유선진당,충청남도,당진군,이철환,정당인,64,19450617,서라벌예술초급대학 방송과 졸업(현 중앙대학교),(전)당진군 부군수,48.75
81,민주당,전라북도,전주시,송하진,전주시장(정무직),58,19520429,고려대학교 대학원 졸업(행정학 박사),(현)전주시장,65.36
82,민주당,전라북도,군산시,문동신,자치단체장,72,19380522,중앙대학교 대학원 박사과정 졸업(경제학박사),(현)군산시장,71.44
83,민주당,전라북도,익산시,이한수,익산시장,49,19600815,원광대학교 경영대학원 경영관리학과 졸업(경영학 석사),(전)전주비전대학 겸임교수,49.56
84,민주당,전라북도,정읍시,김생기,정당인,65,19450206,전북대학교 농과대학 농화학과 졸업,(전)17대 국회의장 정무수석비서관,39.38
85,민주당,전라북도,남원시,윤승호,(유) 대방무역 대표이사,56,19540514,전북대학교 법정대학원 졸업,전라북도의회 운영위원장,44.83
86,무소속,전라북도,김제시,이건식,김제시장,65,19440817,성균관대학교 무역대학원 무역학과 졸업 (경제학석사),(전)금만농어촌발전연구소 이사장,55.57
87,민주당,전라북도,완주군,임정엽,완주군수,51,19590426,전주대학교 대학원 졸업(법학박사),(전)대통령비서실 행정관,60.57
88,민주당,전라북도,진안군,송영선,진안군수,59,19510514,장충고등학교 졸업,(전)전북 농민단체 연합회장,45.55
89,민주당,전라북도,무주군,홍낙표,무주군수,55,19540805,전북대학교 법학과 졸업,"(전)전라북도의회 의원(제4대, 5대)",38.77
90,민주당,전라북도,장수군,장재영,장수군수,65,19450529,농협대학교 농업협동조합과 졸업,(현)장수군수,54.63
91,민주당,전라북도,임실군,강완묵,정당인,50,19591226,전북대학교 경제학과 졸업,(전)전국농민회 총연맹 사무총장,56.08
92,민주당,전라북도,순창군,강인형,순창군수,63,19460816,전주대학교 경영대학원 졸업,(현) 순창군수,57.89
93,민주당,서울특별시,관악구,유종필,정당인,52,19570901,서울대학교 졸업,(전)국회도서관장,54.62
94,한나라당,서울특별시,서초구,진익철,정당인,58,19511209,서울대학교 행정대학원 행정학과 졸업 정책학 전공(행정학 석사),서울특별시 상수도사업본부장,60.25
95,한나라당,서울특별시,강남구,신연희,대한노인회 중앙회 사무총장,62,19480108,서울시립대학교 일반대학원 행정학과 졸업 (행정학박사),(전)강북구 부구청장,44.23
96,한나라당,서울특별시,송파구,박춘희,변호사,55,19541015,부산대 행정대학원 졸업 석사,초당대학교 겸임교수,48.49
97,민주당,서울특별시,강동구,이해식,現강동구청장,46,19631113,서울시립대학교 도시행정학과 박사과정 수료,"서울특별시의회 5,6대 의원(환경수자원위원회 위원장)",59.73
98,민주당,전라북도,고창군,이강수,고창군수,58,19511209,조선대학교 의과대학원 졸업(의학박사),(전)조선대의대 내과학교수,57.7
99,민주당,전라북도,부안군,김호수,공무원,66,19430616,전북대학교 농학과 졸업,전) 삼남중학교 교사,53.54
100,민주당,전라남도,목포시,정종득,목포시장,69,19410202,서울대학교 상과대학 상학과 졸업,제10회 공인회계사 시험합격,43.68
101,무소속,전라남도,여수시,김충석,회사원,69,19401010,동국대학교 상학과 졸업,전 여수시장,46.7
102,무소속,전라남도,순천시,노관규,순천시장,49,19600924,순천매산고등학교 졸업,(현)순천시장,50.62
103,민주당,전라남도,나주시,임성훈,(주)위텍인스트루먼트 대표이사,50,19591109,서울대학교 대학원 제어계측공학과 졸업(공학석사),(전)경기도벤처협회 초대 및 2대 회장,40.28
104,무소속,전라남도,광양시,이성웅,광양시장,68,19420430,전북대학교 대학원 졸업(경영학 박사),(현)지역발전위원회 위원,46.61
105,민주당,전라남도,담양군,최형식,정당인,54,19551129,전남대학교 일반대학원 정치학과 박사과정 수료,(전)민선3기 담양군수,59.23
106,한나라당,부산광역시,중구,김은숙,중구청장,65,19450411,부산대학교 졸업,(전)부산시 보건복지여성국장,51.18
107,한나라당,부산광역시,서구,박극제,서구청장,58,19510727,동아대학교 대학원 박사과정 수료,부산광역시 의원,0
108,무소속,부산광역시,동구,박한재,동구생활체육회 회장,49,19610508,동아대학교 대학원 무역학과 졸업(경제학 박사),"(전)부산광역시 교육위원회 2대,3대 부의장",55
109,한나라당,부산광역시,영도구,어윤태,정무직공무원,64,19460516,고려대학교 교육대학원 석사,(현) 영도구청장,63.58
110,한나라당,부산광역시,부산진구,하계열,부산진구청장,64,19451102,동아대학교 법학과 졸업,민선 초대 및 현 부산진구청장,59.02
111,한나라당,부산광역시,동래구,조길우,정당인,66,19440113,부산대학교 행정학과 졸업,부산광역시의회 의장,49.11
112,한나라당,부산광역시,남구,이종철,남구청장,66,19440323,부산대학교 화학공학과 졸업,부산시의회 보사환경위원장,0
113,한나라당,부산광역시,북구,황재관,정당인,63,19460619,진주교육대학 졸업,(전)포천초등학교 교장,38.55
114,한나라당,부산광역시,해운대구,배덕광,해운대구청장,61,19480622,경성대학교 대학원졸업(경영학박사),청와대 대통령비서실 행정관(전),51.31
115,무소속,부산광역시,기장군,오규석,한의사,51,19580923,동국대학교 대학원 한의학과 한의학박사 졸업,민선 초대 기장군수,36.86
116,한나라당,부산광역시,사하구,이경훈,정당인,60,19500217,동아대학교대학원 행정학과졸업(행정학박사),(前) 부산광역시 정무 부시장,38.46
117,한나라당,부산광역시,금정구,원정희,세일기업주식회사 대표이사,56,19540210,동의대학교 대학원 졸업,前 부산가톨릭대학교 경영학부 겸임교수,52.51
118,한나라당,부산광역시,강서구,강인길,강서구구청장,51,19590303,동아대학교 대학원졸업(경영학박사),"강서구청장(제3기,제4기)",31.65
119,무소속,부산광역시,연제구,이위준,연제구청장,67,19430515,동아대학교 원예학 졸업,(현)연제구청장,55.14
120,한나라당,부산광역시,수영구,박현욱,수영구청장,55,19550223,부산외국어대학 국제경영지역학대학원 국제경영 경영학석사,현)수영구청장,63.75
121,한나라당,부산광역시,사상구,송숙희,정당인,51,19590505,부산대학교 박사과정수료(사회복지학과),"(전)제4대,5대 부산광역시의회 의원",43.93
122,한나라당,대구광역시,중구,윤순영,대구광역시중구청장,57,19520611,중앙대학교 예술대학원 예술경영학과 졸업 (문학석사),(현)대구광역시중구청장,61.38
123,한나라당,대구광역시,동구,이재만,대구광역시 동구청장,51,19590510,한양대학교 일반대학원 행정학과 박사과정 수료,재단법인 동구 교육발전장학회 이사장,74.09
124,무소속,대구광역시,서구,서중현,서구청장,58,19510914,경북대학교 대학원 철학과 박사과정 수료,대구광역시 시의원(전),62.3
125,한나라당,대구광역시,남구,임병헌,남구청장,56,19531010,영남대학교 대학원 졸업(행정학 석사),(현) 대구광역시 남구청장,71.34
126,한나라당,대구광역시,북구,이종화,대구광역시 북구청장,60,19490716,고려대학교 정치외교학과 졸업,"현)대구광역시 북구청장(민선3기,4기)",58.38
127,한나라당,대구광역시,수성구,이진훈,정당인,53,19560828,계명대학교 대학원(환경과학) 이학박사 ,(전) 대구시 기획관리실장,51.53
128,한나라당,대구광역시,달서구,곽대훈,달서구청장,54,19550605,고려대학교 행정학과 졸업,(현)달서구청장,65.28
129,무소속,대구광역시,달성군,김문오,무직,61,19490504,경북대학교 법정대학 법학과 졸업,"전)대구MBC 보도,경영,편성국장",47.22
130,민주당,인천광역시,중구,김홍복,정당인,57,19530415,인하대학교 대학원 경영학과 박사과정 수료,초대 인천광역시 중구의회의원,42.41
131,민주노동당,인천광역시,동구,조택상,현대제철 재직,51,19590211,방송통신대학교 일본학과 재학중,현대제철 노동조합 통합위원장(전),41.52
132,민주당,인천광역시,남구,박우섭,초빙교수,54,19550722,인하대학교 대학원 행정학과 박사과정수료,전 남구청장,53.32
133,민주당,인천광역시,연수구,고남석,정당인,52,19580115,인하대학교 대학원 국제통상학과 박사과정 (3차),(전) 인천항만공사 감사,48.89
134,민주노동당,인천광역시,남동구,배진교,정당인,41,19680826,인천대학교 대학원 행정학과 석사과정 제3차 재학,민주노동당 인천시당 대변인(현),54.98
135,민주당,인천광역시,부평구,홍미영,정당인,54,19550910,이화여자대학교 사회학과 졸업,17대 비례대표국회의원,52.66
136,민주당,전라남도,장성군,김양수,정당인,59,19501024,목포대학교 (자치복지행정학 협동과정 자치행정 전공) 박사과정 졸업,무안군 부군수,51.3
137,무소속,전라남도,곡성군,허남석,정치인,54,19550710,동국대학교 행정대학원 공안행정학과 졸업,前 서울 마포경찰서장 역임,52.04
138,민주당,전라남도,구례군,서기동,정당인,60,19491001,경동고등학교 졸업,"공무원 26년(전남도청, 구례군청)",50.38
139,민주당,전라남도,고흥군,박병종,고흥군수,56,19540220,순천제일대학 경영정보학부 졸업,고흥군수,48.79
140,민주당,전라남도,보성군,정종해,공무원,63,19470407,중앙대학교 행정대학원 정책학과 졸업,(현)민선4기 보성군수,52.48
141,무소속,전라남도,화순군,전완준,화순군수,51,19590410,성균관대학교 사회과학부 3년 휴학,현)화순군수,41.46
142,민주당,전라남도,장흥군,이명흠,정당인,61,19490513,전남대학교 경제학과 졸업,현)장흥군수,68.23
143,무소속,전라남도,강진군,황주홍,공무원,58,19520227,미국 미주리대학교 대학원 정치학박사과정 졸업 (정치학박사),현) 제40대 강진군수,56.34
144,민주당,전라남도,완도군,김종식,공무원(완도군수),59,19501020,전남대학교 행정대학원 행정학과 박사과정 수료,민선 3~4기 완도군수,59.51
145,민주당,전라남도,해남군,박철환,군의원,51,19590102,대불대학교 법학과 졸업,1989 해남군 농어업 경영인 연합회 회장,52.53
146,민주당,전라남도,진도군,이동진,정당인,64,19451001,서울대학교 법과대학 졸업,한국토지신탁사장,35.75
147,민주당,전라남도,영암군,김일태,공무원(영암군수),65,19441213,광주대학교 인문사회대학 법정학부 졸업,"전)2,3대 전라남도교육위원회위원",0
148,민주당,전라남도,무안군,서삼석,무안군수,50,19590803,전남대학교 일반대학교 박사과정 수료,민선 3.4기 무안군수,53.85
149,민주당,전라남도,영광군,정기호,(現)영광군수,55,19540721,조선대학교 의과대학원 졸업(의학박사),(前)영광기독병원장,73.26
150,민주당,전라남도,함평군,안병호,문화농장대표,62,19470910,초당대학교 사회복지과 2년 재학중,"함평축산업협동조합 6,7,8대 조합장 역임",58.37
151,무소속,전라남도,신안군,박우량,(현)신안군수,54,19550914,"일본 오사카대학교 법과대학원 공공법학프로그램 석사과정 졸업(2년,석사학위)",(현)신안군수,51.43
152,한나라당,경상북도,포항시,박승호,공무원,52,19570805,중국사회과학원 박사과정 졸업(법학 박사),(전)대통령비서실 행정관,74.67
153,한나라당,경상북도,울릉군,정윤열,울릉군수,67,19421005,중앙대학교 법학과 졸업,(현)울릉군수,35.55
154,한나라당,경상북도,경주시,최양식,정당인,58,19520407,영국리버풀대학교 사회ㆍ환경대학원 졸업 (1989년 행정학 석사),행정자치부 전1차관(전),48.53
155,한나라당,경상북도,김천시,박보생,김천시장,59,19510106,경북대학교 행정대학원 졸업,김천시 행정지원국장,69.78
156,한나라당,경상북도,안동시,권영세,정당인,57,19530213,경북대학교 대학원 행정학과 2년 수료,전)대구광역시 행정부시장,58.15
157,한나라당,경상북도,구미시,남유진,구미시장,57,19530407,서울대학교 행정대학원 졸업(행정학석사),전)국가청렴위원회 홍보협력국장,53.09
158,무소속,경상북도,영주시,김주영,영주시장,61,19481012,미국 미시건대학교  대학원 졸업(응용경제학 석사),현) 민선4기 영주시장,56.31
159,한나라당,경상북도,영천시,김영석,영천시장,58,19511013,연세대학교 행정대학원 졸업(행정학석사/외교안보전공),(현)영천시장,65.74
160,미래연합,경상북도,상주시,성백영,정당인,59,19510103,중화민국(대만) 국립정치대학 대학원 졸업(법학박사),전)대한주택공사 감사,47.7
161,무소속,경상북도,문경시,신현국,정무직공무원(문경시장),58,19520214,"AIT(아시아공과대학)(3년, 이학박사)",현) 민선4대 문경시장,57.43
162,한나라당,경상북도,예천군,이현준,예천시외버스터미널 대표,55,19550329,고려대학교 경영대학원 석사과정 수료,전)경상북도의원,46.18
163,무소속,경상북도,경산시,최병국,공무원(경산시장),54,19560122,미국 남가주대학교 행정대학원 졸업(행정학 석사),1979.12월 제23회 행정고등고시 합격,53.64
164,민주당,인천광역시,계양구,박형우,정당인,52,19570813,동양공업전문대학 졸업,"(전)제2대, 제3대시의원",53.97
165,민주당,인천광역시,서구,전년성,정당인,67,19421105,고구려대학 차문화복지과 졸업,전)인천광역시 교육위원회 5대 의장,46.01
166,무소속,인천광역시,강화군,안덕수,강화군수,64,19460126,고려대학교 대학원 농업경제학과(경제학박사),전)농림부 차관보,67.56
167,한나라당,인천광역시,옹진군,조윤길,공무원,60,19490704,한국방송통신대학교 행정학과 3학년 재학,(현)옹진군수,0
168,민주당,광주광역시,동구,유태명,동구청장,66,19431007,조선대학교 정책대학원 자치행정학과 졸업(석사),"현)광주광역시 동구청장(민선 3기,~현재)",51
169,무소속,광주광역시,서구,전주언,공무원(광주광역시 서구청장),62,19480506,전남대학교 행정대학원 석사과정(전공:행정학) 졸업,現 광주광역시 서구청장,40.31
170,민주당,광주광역시,남구,최영호,정당인,45,19650201,전남대학교 경영대학 무역학과 졸업,강운태 국회의원 보좌관(前),52.77
171,한나라당,경상북도,청도군,이중근,청도군수,68,19420317,가야대학교 행정대학원 사회복지학과 졸업,前 대구도시공사(지방공사) 사장,68.88
172,한나라당,경상북도,고령군,곽용환,정당인,51,19581220,영남대학교 행정대학원 자치행정학과 1년 재학중,(현)한나라당 고령.성주.칠곡 당원협의회 부위원장,58.18
173,한나라당,경상북도,성주군,김항곤,정당인,58,19511001,경북대학교 행정대학원 졸업(일반행정전공),전)초대 성서경찰서장,55.24
174,무소속,경상북도,칠곡군,장세호,(주)사조대림수산 사외이사,53,19561111,고려대학교 중퇴(3년),(전)새마을중앙회 사업국장,35.58
175,한나라당,경상북도,군위군,장욱,정당인,55,19540706,대구대학교 행정대학원 (행정학석사) 졸업,(전)경상북도의회 의원,45.98
176,한나라당,경상북도,의성군,김복규,의성 군수,70,19400219,동국대학교 법정대학 행정학과 1년 수료,전) 고령군수(임명직),0
177,한나라당,경상북도,청송군,한동수,청송군수,61,19490101,영남대학교 대학원 도시공학과 박사과정 수료,(전)대구지하철건설본부장,0
178,무소속,경상북도,영양군,권영택,영양군수,47,19620815,경북대학교 산업대학원 산업공학과 졸업,(현)영양군수,49.84
179,한나라당,경상북도,영덕군,김병목,정무직공무원(영덕군수),58,19520424,경북대학교 경영대학원 석사과정 중퇴(2003.3~2007.10),현)영덕군수,67.2
180,한나라당,경상북도,봉화군,박노욱,농업,49,19601016,경북대학교 행정대학원  재학(일반행정 전공 5학기),전)경상북도의회 의원,56.62
181,민주당,광주광역시,북구,송광운,광주광역시 북구청장,56,19530803,고려대학교 법과대학 행정학과 졸업,현)광주광역시북구청장,72.97
182,민주당,광주광역시,광산구,민형배,대학교수(동신대),48,19610615,전남대학교 사회학 박사,노무현대통령 비서관,55.04
183,자유선진당,대전광역시,동구,한현택,정당인,54,19551215,대전대학교 경영행정·사회복지대학원 졸업(석사),(전)동구 주민자치과장,35.69
184,자유선진당,대전광역시,중구,박용갑,정당인,53,19570317,한밭대학교 테크노(현 창업)경영대학원 금융경제학 석사,(전)국회의원 보좌관,39.51
185,자유선진당,대전광역시,서구,박환용,정당인,60,19500405,충남대학교 행정대학원 행정학과 졸업,(현)자유선진당 대전광역시당 부위원장,38.26
186,민주당,대전광역시,유성구,허태정,정당인,44,19650817,충남대학교 철학과 졸업,전 대통령비서실 인사수석비서관실 행정관,41.86
187,한나라당,대전광역시,대덕구,정용기,대전광역시 대덕구청장,48,19620601,연세대학교 정치외교학과 졸업,(현)대전광역시 대덕구청장,33.75
188,무소속,울산광역시,중구,조용수,중구청장,57,19530525,울산대학교 정책대학원 공공정책과 졸업(석사),現중구청장,38.62
189,한나라당,울산광역시,남구,김두겸,"정무직 공무원(현, 울산광역시 남구청장)",52,19580125,울산대학교 정책대학원 졸업(행정학 석사),(전)울산광역시 남구의회 제3대 전·후반기 의장,50.65
190,한나라당,울산광역시,동구,정천석,동구청장,58,19520401,경남공업고등학교 졸업,전)제4대 경남도의원,51.33
191,민주노동당,울산광역시,북구,윤종오,회사원,46,19630814,부산대학교 행정대학원 졸업(행정학석사),전)제3·4대 울산광역시의회의원,56.44
192,한나라당,울산광역시,울주군,신장열,공무원(지방정무직),57,19520916,울산대학교 산업대학원졸업(공학석사),前) 울주군 부군수,52.53
193,민주당,경기도,수원시,염태영,환경기술사,49,19600725,서울대학교 농화학과 졸업,(전)노무현대통령 비서관,51.42
194,민주당,경기도,성남시,이재명,변호사,45,19641222,경원대학교 사회정책대학원 행정학과 졸업(행정학 석사),(현)민주당 부대변인,51.16
