,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
57,,부산광역시,부산광역시 제4선거구,황상주,낙동강환경보호운동본부 부본부장,54,19550805,스페인 국립 마드리드 대학교 어문학 박사,(전)해군사관학교 교수,39.08
58,,부산광역시,부산광역시 제5선거구,이일권,부산교육연구소 상임이사,53,19561227,부산대 대학원 박사과정 수료,부산교육연구소 소장,35.31
59,,부산광역시,부산광역시 제6선거구,김길용,무직,66,19431208,부산대대학원 졸업(교육학박사),부산시 초대 교육위원,32.77
60,,대구광역시,대구광역시 제1선거구,김경식,무직,62,19480105,대구 교원대학교 (체육과)대학원 졸업(석사),대구 인지초등학교장(전),50.3
61,,대구광역시,대구광역시 제2선거구,최병욱,무,73,19360726,한국사회사업대학특수교육학과졸업,대구죽전초등학교장,31.58
62,,대구광역시,대구광역시 제3선거구,장식환,대구광역시 교육위원,71,19390507,경북대학교 교육대학원 졸업,대구광역시교육위원회 의장(현),31.49
63,,대구광역시,대구광역시 제4선거구,남정달,봉사직(대구광역시청소년단체협의회 회장),66,19431014,대구대학교 교육대학원 교육학과 1학년 재학,지산중학교 교장,36.95
64,,대구광역시,대구광역시 제5선거구,이상규,교수(경북대학교 국어국문학과),56,19531126,경북대학교 대학원 국어국문학 문학박사,국립국어원장 역임,49.35
65,,인천광역시,인천광역시 제1선거구,배상만,무직,63,19470312,고려대학교 교육대학원 졸업(교육학 석사),전)인천 용현초등학교 교장,53.1
66,,인천광역시,인천광역시 제2선거구,권용오,인천시 교육위원,55,19550224,중앙대학교 의과대학졸업,인천요양원 원장,30.22
67,,인천광역시,인천광역시 제3선거구,김원희,겸임교수,63,19470107,명지대학교 대학원 청소년지도학과 졸업 (교육학박사),명지대학교 대학원 청소년지도학과 강사,59.21
68,,인천광역시,인천광역시 제4선거구,이수영,무,62,19471011,경희대학교 교육대학원 교육학과 졸업(교육학 석사),인천광역시교육청 교육국장,39.84
69,,인천광역시,인천광역시 제5선거구,김영태,한국청소년문화재단 인천회장,63,19470313,인하대학교 교육대학원 졸업 (교육학석사),계산고등학교 교장(전),59.06
70,,광주광역시,광주광역시 제1선거구,임동호,광주교육문화발전연구소 이사장,66,19440309,조선대학교 교육대학원 졸업,(전) 광주삼도초등학교장 ,50.53
71,,광주광역시,광주광역시 제2선거구,김선호,사회활동가,62,19471205,전남대학교 교육대학원 교육학과 상담심리전공 졸업,전)신가중학교장,61.43
72,,광주광역시,광주광역시 제3선거구,정희곤,교육운동가,57,19520825,전남대학교 교육대학원 교육학과 사회교육(일사)전공교육학석사,"(전)전교조 본부 부위원장,광주지부장",35.08
73,,서울특별시,서울특별시 제1선거구,정상천,주원정보통신 이사,52,19580524,충남대학교 교육대학원 졸업,영훈중학교 부장교사,28.13
74,,서울특별시,서울특별시 제2선거구,최보선,이탈리아문화연구원 원장,50,19600529,한국외국어대학교 대학원 이어이문학과 졸업,대구가톨릭대학교 이태리어 교수,26.38
75,,서울특별시,서울특별시 제3선거구,김덕영,"미래교육연구회(노원,도봉,중랑구)회장",63,19470326,건국대학교 교육대학원 졸업(교육학 석사),(전)도봉구 교육발전협의회 운영위원,30.72
76,,서울특별시,서울특별시 제4선거구,한학수,서울특별시 교육위원,66,19440522,연세대학교 대학원(교육학 석사) 졸업,제5대 서울시교육위원,44.44
77,,서울특별시,서울특별시 제5선거구,김형태,교육자치시민회 사무국장 ,43,19661026,고려대학교 교육대학원 국어교육과 졸업(석사),친환경 무상급식실현 양천운동본부 운영위원,23.84
78,,서울특별시,서울특별시 제6선거구,최홍이,서울특별시교육위원회 교육위원,67,19420728,공주교육대학 초등교육과 졸업(現 공주교육대학교),제4대·5대(現) 서울시교육위원,29.33
79,,서울특별시,서울특별시 제7선거구,최명복,교육사업,62,19480124,고려대학교 교육대학원 중등교육행정학과 졸업(교육학석사),홍익대학 부속 고등학교 교사(전),29.77
80,,서울특별시,서울특별시 제8선거구,김영수,없음,76,19340123,한국교원대학교 대학원 과학교육 전공(교육학 박사),서울강동교육청 학무국장,29.31
81,,부산광역시,부산광역시 제1선거구,배종웅,없음,61,19490311,한국교원대 대학원 졸업,"다송중, 두송중학교 교장(전)",43.6
