Date,Open,High,Low,Close,Adj Close,Volume
2022-11-01,9.410000,9.520000,8.940000,9.100000,9.040047,108638200
2022-11-02,9.270000,9.770000,8.200000,8.240000,8.185713,174985600
2022-11-03,7.780000,8.290000,7.530000,7.890000,7.838019,135668700
2022-11-04,8.720000,9.060000,8.420000,8.990000,8.930771,173041700
2022-11-07,9.270000,9.690000,8.880000,9.590000,9.526818,105846700
2022-11-08,10.110000,10.560000,9.610000,10.170000,10.102998,147373300
2022-11-09,9.740000,9.820000,9.180000,9.240000,9.179124,107444900
2022-11-10,10.800000,12.170000,10.560000,12.080000,12.000413,196270300
2022-11-11,12.280000,13.410000,11.830000,13.220000,13.132904,166468400
2022-11-14,12.990000,13.510000,12.730000,12.770000,12.685868,108739600
2022-11-15,14.340000,14.440000,13.310000,13.870000,13.778621,159797700
2022-11-16,12.930000,12.990000,11.870000,12.130000,12.050085,112310400
2022-11-17,11.340000,12.580000,11.310000,12.370000,12.288504,128795400
2022-11-18,12.990000,13.030000,12.070000,12.490000,12.407713,117064100
2022-11-21,12.070000,12.200000,11.740000,11.890000,11.811666,84238200
2022-11-22,12.140000,12.940000,11.850000,12.900000,12.815011,86949600
2022-11-23,12.900000,13.750000,12.840000,13.320000,13.232244,113790600
2022-11-25,13.130000,13.260000,12.830000,12.860000,12.775275,41754500
2022-11-28,12.360000,12.760000,11.600000,11.840000,11.761994,87803100
2022-11-29,11.950000,12.180000,11.500000,11.730000,11.652719,75056000
2022-11-30,11.840000,13.850000,11.520000,13.820000,13.728951,133385800
2022-12-01,14.090000,14.130000,12.940000,13.500000,13.411058,112133900
2022-12-02,12.490000,13.130000,12.300000,13.030000,12.944155,98017700
2022-12-05,12.800000,13.160000,12.200000,12.590000,12.507053,71095100
2022-12-06,12.540000,12.600000,11.380000,11.720000,11.642785,86923400
2022-12-07,11.410000,11.930000,11.330000,11.700000,11.622917,86276700
2022-12-08,11.890000,12.720000,11.650000,12.620000,12.536857,101888300
2022-12-09,12.490000,12.990000,12.180000,12.320000,12.238832,88787400
2022-12-12,12.140000,13.010000,11.940000,12.980000,12.894485,73482200
2022-12-13,14.720000,14.910000,13.140000,13.630000,13.540203,180078900
2022-12-14,13.510000,14.030000,12.540000,13.000000,12.914352,139612300
2022-12-15,12.230000,12.380000,11.320000,11.400000,11.324894,107181700
2022-12-16,11.200000,11.480000,10.770000,11.110000,11.036804,88813800
2022-12-19,11.120000,11.150000,10.350000,10.690000,10.619572,82876800
2022-12-20,10.250000,10.750000,10.160000,10.410000,10.378308,88304000
2022-12-21,10.630000,11.270000,10.600000,11.140000,11.106086,83240400
2022-12-22,10.540000,10.560000,9.110000,9.780000,9.750226,135617300
2022-12-23,9.590000,9.810000,9.230000,9.770000,9.740256,92378600
2022-12-27,9.580000,9.590000,9.130000,9.270000,9.241779,78142100
2022-12-28,9.100000,9.430000,8.740000,8.860000,8.833026,83917300
2022-12-29,9.280000,9.830000,9.180000,9.670000,9.640561,90966000
2022-12-30,9.270000,9.700000,9.060000,9.670000,9.640561,64369800
2023-01-03,10.170000,10.210000,9.190000,9.360000,9.331504,97509800
2023-01-04,9.880000,10.270000,9.580000,10.070000,10.039343,114576600
2023-01-05,9.800000,10.000000,9.530000,9.570000,9.540865,83312800
2023-01-06,9.950000,11.070000,9.560000,10.870000,10.836907,123492600
2023-01-09,11.530000,12.270000,11.280000,11.530000,11.494898,136968300
2023-01-10,11.380000,11.990000,11.190000,11.970000,11.933558,90401400
2023-01-11,11.980000,12.430000,11.650000,12.400000,12.362249,80469400
2023-01-12,12.590000,13.080000,11.820000,12.820000,12.780971,135343400
2023-01-13,12.370000,13.000000,12.270000,12.950000,12.910575,74389800
2023-01-17,12.880000,13.430000,12.670000,13.060000,13.020241,74500500
2023-01-18,13.450000,13.760000,12.810000,12.820000,12.780971,82050400
2023-01-19,12.480000,12.520000,11.620000,11.770000,11.734169,99618400
2023-01-20,12.110000,12.860000,11.750000,12.790000,12.751062,89921600
2023-01-23,13.180000,14.910000,13.130000,14.740000,14.695126,125178200
2023-01-24,14.290000,14.850000,14.160000,14.440000,14.396039,75816000
2023-01-25,13.710000,14.630000,13.330000,14.530000,14.485765,93424800
2023-01-26,15.020000,15.300000,14.300000,15.240000,15.193604,111443300
2023-01-27,14.500000,15.360000,14.350000,14.980000,14.934395,101402600
2023-01-30,14.350000,14.620000,13.730000,13.800000,13.757988,81286700
2023-01-31,13.670000,14.550000,13.640000,14.520000,14.475796,97363300
2023-02-01,14.730000,17.280001,14.680000,16.799999,16.748854,150219900
2023-02-02,17.330000,18.400000,17.010000,17.920000,17.865446,116420900
2023-02-03,16.780001,18.129999,16.600000,16.930000,16.878460,94867600
2023-02-06,16.120001,16.860001,15.860000,16.100000,16.050987,77254800
2023-02-07,16.219999,17.850000,16.129999,17.590000,17.536449,119100900
2023-02-08,17.330000,17.690001,16.350000,16.490000,16.439796,72392900
2023-02-09,17.330000,17.900000,16.209999,16.580000,16.529524,84793400
2023-02-10,16.059999,16.219999,15.250000,15.800000,15.751899,78447700
2023-02-13,15.990000,16.620001,15.570000,16.420000,16.370012,60332300
2023-02-14,16.059999,17.530001,15.670000,17.330000,17.277243,111460800
2023-02-15,16.809999,17.590000,16.430000,17.540001,17.486603,74638200
2023-02-16,16.650000,17.170000,16.180000,16.280001,16.230438,81774100
2023-02-17,15.980000,16.120001,15.040000,15.500000,15.452812,82871000
2023-02-21,14.790000,15.310000,13.890000,14.010000,13.967349,68114400
2023-02-22,14.110000,14.410000,13.540000,13.830000,13.787896,70471500
2023-02-23,15.130000,15.340000,14.280000,15.080000,15.034091,94198000
2023-02-24,14.290000,14.540000,13.960000,14.310000,14.266436,74689200
2023-02-27,14.960000,15.010000,14.500000,14.500000,14.455857,61896900
2023-02-28,14.400000,15.270000,14.310000,14.650000,14.605399,59300500
2023-03-01,14.810000,15.220000,14.480000,14.680000,14.635309,63832600
2023-03-02,14.010000,15.240000,13.660000,15.010000,14.964304,73485400
2023-03-03,15.050000,15.770000,14.650000,15.680000,15.632264,72055200
2023-03-06,15.830000,16.250000,15.040000,15.170000,15.123817,56252700
2023-03-07,15.190000,15.420000,14.490000,14.650000,14.605399,66744300
2023-03-08,14.860000,15.900000,14.850000,15.810000,15.761868,71670200
2023-03-09,15.750000,16.540001,14.800000,14.910000,14.864609,87945700
2023-03-10,15.110000,15.250000,13.810000,14.050000,14.007227,128656300
2023-03-13,13.610000,14.540000,13.150000,14.020000,13.977319,121199400
2023-03-14,14.760000,15.540000,14.540000,15.220000,15.173665,107012500
2023-03-15,14.600000,14.850000,13.750000,14.690000,14.645278,126199700
2023-03-16,14.480000,16.520000,14.300000,16.420000,16.370012,108646600
2023-03-17,16.490000,16.900000,15.830000,16.129999,16.080893,79179200
2023-03-20,16.139999,16.790001,15.780000,16.610001,16.559433,62536400
2023-03-21,17.010000,17.530001,15.940000,16.670000,16.644302,76051300
2023-03-22,16.680000,18.020000,16.200001,16.240000,16.214966,95075000
2023-03-23,17.020000,18.170000,16.629999,17.490000,17.463037,97514400
2023-03-24,17.100000,17.219999,16.040001,16.570000,16.544456,90583300
2023-03-27,16.760000,16.920000,15.810000,15.970000,15.945381,64605200
2023-03-28,15.870000,15.880000,14.900000,15.630000,15.605906,75621600
2023-03-29,16.340000,17.469999,16.299999,17.080000,17.053671,90012500
2023-03-30,17.760000,18.290001,17.580000,17.950001,17.922329,80622200
2023-03-31,17.559999,18.340000,17.430000,18.299999,18.271790,68287500
2023-04-03,17.920000,18.160000,17.129999,17.809999,17.782545,57147300
2023-04-04,17.870001,17.900000,16.510000,16.790001,16.764118,64093400
2023-04-05,16.250000,16.309999,15.380000,15.920000,15.895458,86953300
2023-04-06,15.450000,16.010000,15.090000,15.660000,15.635859,65901100
2023-04-10,15.220000,16.500000,15.140000,16.389999,16.364733,63177700
2023-04-11,16.719999,16.790001,16.110001,16.209999,16.185011,52220200
2023-04-12,16.660000,16.740000,15.270000,15.330000,15.306368,76962300
2023-04-13,15.390000,15.950000,15.040000,15.670000,15.645844,59431400
2023-04-14,15.640000,16.190001,15.080000,15.580000,15.555983,56858500
2023-04-17,15.100000,15.620000,14.950000,15.580000,15.555983,56761700
2023-04-18,16.020000,16.360001,15.410000,15.780000,15.755674,56833200
2023-04-19,15.200000,15.380000,14.980000,15.260000,15.236476,53185600
2023-04-20,14.790000,15.900000,14.750000,15.200000,15.176568,65191000
2023-04-21,15.090000,15.090000,14.480000,14.860000,14.837092,68276000
2023-04-24,14.780000,15.040000,14.360000,14.630000,14.607448,48740200
2023-04-25,14.420000,14.420000,13.170000,13.200000,13.179651,89382800
2023-04-26,13.620000,13.790000,13.180000,13.370000,13.349389,68911200
2023-04-27,13.330000,13.600000,12.520000,13.540000,13.519127,87997600
2023-04-28,13.760000,14.270000,13.540000,14.230000,14.208063,65456800
2023-05-01,14.460000,14.790000,14.320000,14.660000,14.637401,57191000
2023-05-02,14.660000,14.910000,13.910000,14.350000,14.327879,61126500
2023-05-03,14.120000,14.620000,13.810000,13.840000,13.818666,71240700
2023-05-04,13.500000,14.000000,13.220000,13.600000,13.579035,62383900
2023-05-05,13.620000,14.680000,13.440000,14.470000,14.447694,62449400
2023-05-08,14.460000,14.700000,14.070000,14.650000,14.627416,41012800
2023-05-09,14.070000,14.120000,13.740000,13.940000,13.918510,57414300
2023-05-10,14.380000,14.640000,13.910000,14.310000,14.287941,78346700
2023-05-11,14.330000,14.430000,13.640000,14.070000,14.048310,54962200
2023-05-12,14.180000,14.370000,13.590000,14.020000,13.998388,46095300
2023-05-15,14.100000,15.140000,13.970000,15.110000,15.086707,64054000
2023-05-16,14.980000,15.570000,14.970000,15.050000,15.026800,54294600
2023-05-17,15.480000,16.340000,15.140000,16.139999,16.115118,77302900
2023-05-18,16.340000,17.799999,16.320000,17.670000,17.642761,91302200
2023-05-19,17.590000,17.639999,17.059999,17.389999,17.363192,49381700
2023-05-22,16.920000,17.719999,16.889999,17.530001,17.502977,43944400
2023-05-23,17.200001,17.549999,16.790001,16.920000,16.893917,41287200
2023-05-24,15.890000,16.230000,15.490000,16.030001,16.005289,87475800
2023-05-25,18.160000,19.389999,17.629999,19.150000,19.120480,124768700
2023-05-26,20.049999,23.260000,20.030001,22.879999,22.844728,112964600
2023-05-30,24.570000,24.799999,22.590000,22.870001,22.834745,99439100
2023-05-31,21.709999,22.670000,21.090000,21.150000,21.117395,73938700
2023-06-01,21.480000,22.750000,20.830000,22.160000,22.125839,74757400
2023-06-02,22.690001,22.889999,21.530001,22.020000,21.986055,64902000
2023-06-05,21.750000,21.750000,20.660000,20.969999,20.937674,35747700
2023-06-06,20.549999,22.059999,20.430000,21.730000,21.696501,49445200
2023-06-07,22.150000,23.100000,21.490000,21.639999,21.606640,65066100
2023-06-08,21.790001,22.469999,21.459999,22.280001,22.245655,43045900
2023-06-09,23.030001,23.490000,22.090000,22.400000,22.365469,50040000
2023-06-12,23.200001,24.680000,23.129999,24.600000,24.562078,52761000
2023-06-13,25.790001,26.080000,24.719999,25.559999,25.520597,82626800
2023-06-14,25.309999,26.700001,24.840000,26.639999,26.598932,84622000
2023-06-15,25.750000,26.570000,25.420000,25.950001,25.909998,64797200
2023-06-16,26.770000,26.790001,25.129999,25.240000,25.201092,55258200
2023-06-20,24.860001,25.549999,23.980000,24.650000,24.612000,43349100
2023-06-21,24.170000,24.490000,22.700001,22.780001,22.780001,59099400
2023-06-22,22.280001,23.379999,22.219999,23.100000,23.100000,44637500
2023-06-23,21.950001,22.280001,21.520000,21.889999,21.889999,44180600
2023-06-26,22.320000,23.320000,22.049999,22.090000,22.090000,47524300
2023-06-27,22.290001,24.490000,22.010000,24.370001,24.370001,54471000
2023-06-28,23.180000,24.440001,23.110001,23.719999,23.719999,55584500
2023-06-29,24.110001,24.110001,23.170000,23.809999,23.809999,45213700
2023-06-30,24.570000,25.170000,24.290001,24.830000,24.830000,47279500
2023-07-03,25.260000,25.750000,24.680000,25.490000,25.490000,25289900
2023-07-05,24.990000,25.180000,23.830000,23.850000,23.850000,38292000
2023-07-06,22.600000,23.049999,22.040001,22.980000,22.980000,49420400
2023-07-07,23.080000,24.030001,22.830000,22.959999,22.959999,41157600
2023-07-10,23.160000,24.440001,23.080000,24.320000,24.320000,39943500
2023-07-11,24.680000,24.740000,23.280001,24.340000,24.340000,44231000
2023-07-12,25.440001,25.850000,25.000000,25.690001,25.690001,54237000
2023-07-13,26.510000,27.450001,26.209999,27.280001,27.280001,42645500
2023-07-14,27.340000,28.030001,25.900000,26.230000,26.230000,47819700
2023-07-17,26.280001,28.530001,25.770000,28.059999,28.059999,50068600
2023-07-18,27.750000,28.549999,27.090000,28.260000,28.260000,46023900
2023-07-19,28.410000,28.440001,27.040001,27.290001,27.290001,49085500
2023-07-20,25.790001,26.059999,23.870001,24.290001,24.290001,67340600
2023-07-21,25.010000,25.590000,24.500000,24.920000,24.920000,43045200
2023-07-24,24.910000,25.440001,24.510000,24.900000,24.900000,29911500
2023-07-25,25.309999,26.590000,25.309999,26.129999,26.129999,39288500
2023-07-26,25.200001,25.730000,24.209999,25.059999,25.059999,54225500
2023-07-27,27.000000,28.049999,26.000000,26.459999,26.459999,83083300
2023-07-28,27.990000,28.440001,27.150000,28.150000,28.150000,60636000
2023-07-31,28.459999,28.750000,27.950001,28.410000,28.410000,37007400
2023-08-01,27.809999,28.719999,27.440001,28.530001,28.530001,36908400
2023-08-02,27.500000,27.500000,24.790001,25.280001,25.280001,81886500
2023-08-03,24.290001,25.600000,24.070000,25.150000,25.150000,51031600
2023-08-04,24.820000,25.950001,24.080000,24.879999,24.879999,59052800
2023-08-07,25.459999,25.780001,24.980000,25.660000,25.660000,40030800
2023-08-08,24.500000,24.549999,23.430000,24.459999,24.459999,52987700
2023-08-09,24.400000,24.440001,22.950001,23.090000,23.090000,49811500
2023-08-10,23.660000,24.410000,22.309999,22.809999,22.809999,65350400
2023-08-11,21.930000,22.000000,21.010000,21.139999,21.139999,66018400
2023-08-14,20.860001,22.959999,20.660000,22.930000,22.930000,55110100
2023-08-15,22.620001,22.820000,21.700001,21.799999,21.799999,45361700
